Date,Gold_Price_USD
2012-02-03,1302.0002879106187
2012-02-06,1307.822759789708
2012-02-07,1299.6328165035518
2012-02-08,1322.965266022168
2012-02-09,1307.4384583887866
2012-02-10,1319.717321238127
2012-02-13,1333.1861228668338
2012-02-14,1324.5121445268567
2012-02-15,1343.2204189634365
2012-02-16,1340.1303872062297
2012-02-17,1344.2672843355788
2012-02-20,1348.0355591050284
2012-02-21,1346.4946366228398
2012-02-22,1357.6814254615551
2012-02-23,1368.7260107187171
2012-02-24,1345.0671439974167
2012-02-27,1362.8804094791062
2012-02-28,1340.495207946904
2012-02-29,1354.604539377531
2012-03-01,1370.1378592142726
2012-03-02,1355.4641426944186
2012-03-05,1350.1667951566676
2012-03-06,1335.5079712293045
2012-03-07,1332.904785332196
2012-03-08,1329.0655625748868
2012-03-09,1339.6935753267817
2012-03-12,1357.5156361305565
2012-03-13,1376.733765220199
2012-03-14,1369.2695549340676
2012-03-15,1366.6785974256081
2012-03-16,1343.944743671121
2012-03-19,1333.3830842203606
2012-03-20,1346.51492930075
2012-03-21,1368.5382962009057
2012-03-22,1351.9194668397454
2012-03-23,1344.1802110795575
2012-03-26,1344.0941061621456
2012-03-27,1348.128554606828
2012-03-28,1337.4836840865837
2012-03-29,1343.4229281036753
2012-03-30,1337.3259462583685
2012-04-02,1337.4001374793413
2012-04-03,1344.9736237906666
2012-04-04,1345.3289963504305
2012-04-05,1339.7272362284646
2012-04-06,1338.5267092789393
2012-04-09,1337.6116528107225
2012-04-10,1332.9298644888963
2012-04-11,1329.746880454383
2012-04-12,1351.2707907097324
2012-04-13,1359.1205855273145
2012-04-16,1355.376475815904
2012-04-17,1365.0939071569687
2012-04-18,1360.8099764228382
2012-04-19,1377.0461355222758
2012-04-20,1382.4116882723038
2012-04-23,1381.204813229477
2012-04-24,1387.6649419210573
2012-04-25,1366.1439772661884
2012-04-26,1351.0239401473357
2012-04-27,1335.1639322715082
2012-04-30,1337.3394897029202
2012-05-01,1360.7765648540014
2012-05-02,1391.4117296479146
2012-05-03,1400.5679298604384
2012-05-04,1407.8627105409603
2012-05-07,1382.7878628486183
2012-05-08,1375.5603929836066
2012-05-09,1364.9990637885933
2012-05-10,1356.7974996976693
2012-05-11,1354.7874880711543
2012-05-14,1348.662621489765
2012-05-15,1322.2382773043068
2012-05-16,1332.3918806460383
2012-05-17,1318.3652180470137
2012-05-18,1321.7830385323325
2012-05-21,1349.4622680739328
2012-05-22,1337.3254123656031
2012-05-23,1303.7546994004733
2012-05-24,1300.2866568571078
2012-05-25,1314.8623454197482
2012-05-28,1340.8748911568648
2012-05-29,1324.6563443487626
2012-05-30,1331.500833390566
2012-05-31,1325.5715209473642
2012-06-01,1324.4322140399856
2012-06-04,1359.7196356205104
2012-06-05,1339.5553968748957
2012-06-06,1343.2222912838333
2012-06-07,1349.7730946800557
2012-06-08,1364.6987009787383
2012-06-11,1366.3088155415294
2012-06-12,1370.7909989822056
2012-06-13,1365.6964738721413
2012-06-14,1369.64507031374
2012-06-15,1365.218483244755
2012-06-18,1373.9773412683724
2012-06-19,1369.1737744684006
2012-06-20,1374.61076892002
2012-06-21,1374.4834412856012
2012-06-22,1390.2357122112767
2012-06-25,1389.7992654545567
2012-06-26,1365.4356330882376
2012-06-27,1382.939446047206
2012-06-28,1370.6903046721955
2012-06-29,1362.0033309140601
2012-07-02,1354.1628049144047
2012-07-03,1373.0457669096816
2012-07-04,1343.9965916730473
2012-07-05,1386.4366243390434
2012-07-06,1401.355470038629
2012-07-09,1404.7641118670406
2012-07-10,1404.2739334691883
2012-07-11,1408.5647496950673
2012-07-12,1416.1868094739127
2012-07-13,1425.607504856702
2012-07-16,1433.8133653223374
2012-07-17,1435.3845477759862
2012-07-18,1432.8390594936247
2012-07-19,1430.9581246107573
2012-07-20,1428.4552603624336
2012-07-23,1444.9363500036197
2012-07-24,1453.8018541117465
2012-07-25,1411.3451899937284
2012-07-26,1420.8844830924115
2012-07-27,1423.9356363627537
2012-07-30,1423.9540228398728
2012-07-31,1418.7064895022063
2012-08-01,1434.938090907868
2012-08-02,1448.8214966524822
2012-08-03,1437.9136431575578
2012-08-06,1444.054286257538
2012-08-07,1430.3118463919361
2012-08-08,1410.8650667152633
2012-08-09,1402.305105339779
2012-08-10,1414.6789540521872
2012-08-13,1428.4455492657335
2012-08-14,1436.0603842228977
2012-08-15,1446.7604096423358
2012-08-16,1454.5176248254136
2012-08-17,1445.4780654878496
2012-08-20,1452.010506744106
2012-08-21,1463.9229392487414
2012-08-22,1475.2579676424964
2012-08-23,1493.0925584770716
2012-08-24,1503.9668090227328
2012-08-27,1509.553266776868
2012-08-28,1526.0096653121493
2012-08-29,1525.9101502657086
2012-08-30,1512.7587174800576
2012-08-31,1510.5944595111644
2012-09-03,1499.6441203218683
2012-09-04,1489.8187778435886
2012-09-05,1487.9636753053476
2012-09-06,1476.4703474600458
2012-09-07,1472.2186808628328
2012-09-10,1444.6349757285532
2012-09-11,1448.0052182214363
2012-09-12,1448.31227461123
2012-09-13,1436.7679421279388
2012-09-14,1446.5271261402681
2012-09-17,1460.378637932855
2012-09-18,1437.1942528092147
2012-09-19,1426.5198549774711
2012-09-20,1415.8331906157105
2012-09-21,1402.808897188708
2012-09-24,1414.7254058507062
2012-09-25,1412.2662433034782
2012-09-26,1408.8130427397812
2012-09-27,1380.864131000013
2012-09-28,1389.914563487279
2012-10-01,1372.9679134906694
2012-10-02,1374.0653628566354
2012-10-03,1378.1515163582426
2012-10-04,1397.1790837325234
2012-10-05,1379.1719546891532
2012-10-08,1337.8035242585802
2012-10-09,1340.5306306524803
2012-10-10,1364.9351406750868
2012-10-11,1382.1189418486047
2012-10-12,1385.2931081288539
2012-10-15,1378.7595645538513
2012-10-16,1390.1635964655743
2012-10-17,1376.9077443218018
2012-10-18,1383.7421328876105
2012-10-19,1391.0132848757505
2012-10-22,1406.039148193604
2012-10-23,1445.1222565273874
2012-10-24,1451.0821714585604
2012-10-25,1443.9869074610015
2012-10-26,1443.906415122768
2012-10-29,1418.6513959267074
2012-10-30,1409.0795686740119
2012-10-31,1403.594269374124
2012-11-01,1396.5189135081341
2012-11-02,1398.925881894438
2012-11-05,1387.7006217788635
2012-11-06,1403.5347114440126
2012-11-07,1403.8183246143035
2012-11-08,1403.9685286668343
2012-11-09,1399.6457837455648
2012-11-12,1402.0978327657122
2012-11-13,1413.9469372193578
2012-11-14,1401.9689654800538
2012-11-15,1393.0227703396079
2012-11-16,1389.0704021533686
2012-11-19,1370.6531215846446
2012-11-20,1359.6980687808611
2012-11-21,1353.4948423738992
2012-11-22,1365.6003538055961
2012-11-23,1369.4590123141643
2012-11-26,1372.3840386047812
2012-11-27,1384.3361032301086
2012-11-28,1382.711283188289
2012-11-29,1388.3868269817774
2012-11-30,1387.2313871268793
2012-12-03,1391.1900232047935
2012-12-04,1383.3609809053798
2012-12-05,1349.9000081383394
2012-12-06,1348.357353718686
2012-12-07,1367.8107543074289
2012-12-10,1380.7531903382026
2012-12-11,1394.3590975442075
2012-12-12,1411.8740705407602
2012-12-13,1413.408178893219
2012-12-14,1416.4797368757092
2012-12-17,1408.0141188798282
2012-12-18,1403.8453712647965
2012-12-19,1412.7706151226955
2012-12-20,1430.0612948140763
2012-12-21,1428.3531398574653
2012-12-24,1422.2085179856304
2012-12-25,1422.5004683650573
2012-12-26,1431.3371372780894
2012-12-27,1410.9569745138474
2012-12-28,1378.8410406030018
2012-12-31,1371.5257807866897
2013-01-01,1355.0577003121675
2013-01-02,1348.4431189756285
2013-01-03,1346.7200740591293
2013-01-04,1340.8854307642746
2013-01-07,1360.6295334067268
2013-01-08,1365.3474450794477
2013-01-09,1369.7230335605288
2013-01-10,1378.5194927356624
2013-01-11,1363.0961601158724
2013-01-14,1377.5328722215327
2013-01-15,1376.7647008435467
2013-01-16,1386.2709942478905
2013-01-17,1371.6894025253564
2013-01-18,1350.6509960716103
2013-01-21,1361.9679610837063
2013-01-22,1367.3669318238383
2013-01-23,1355.3060505479154
2013-01-24,1343.7905153981276
2013-01-25,1359.1827593911644
2013-01-28,1343.2883145570418
2013-01-29,1365.6228060474293
2013-01-30,1353.5968484602956
2013-01-31,1362.5088208158477
2013-02-01,1358.3038668611002
2013-02-04,1366.768645835284
2013-02-05,1359.6052199859546
2013-02-06,1357.663800181226
2013-02-07,1358.4908777729427
2013-02-08,1345.147950783521
2013-02-11,1355.382163875002
2013-02-12,1348.6972351652346
2013-02-13,1345.8838538744867
2013-02-14,1332.7702429613037
2013-02-15,1298.8867764800902
2013-02-18,1296.6653194875669
2013-02-19,1328.2082000161276
2013-02-20,1338.8950201456705
2013-02-21,1338.9049228845747
2013-02-22,1335.65284561507
2013-02-25,1336.22004252083
2013-02-26,1343.798001802768
2013-02-27,1328.1990223859775
2013-02-28,1343.2650720452816
2013-03-01,1353.143192401951
2013-03-04,1363.1319022966509
2013-03-05,1369.3815313566565
2013-03-06,1369.9240345504588
2013-03-07,1379.4157071480515
2013-03-08,1387.855167407432
2013-03-11,1383.2191661393924
2013-03-12,1375.561640312595
2013-03-13,1377.2378487665248
2013-03-14,1398.8469881476904
2013-03-15,1381.7935455376103
2013-03-18,1361.7917348454168
2013-03-19,1364.3077927106065
2013-03-20,1365.2749191511016
2013-03-21,1367.9145644030202
2013-03-22,1371.5252186404182
2013-03-25,1368.738248473256
2013-03-26,1389.4043268571163
2013-03-27,1367.4391785767073
2013-03-28,1356.3834735022351
2013-03-29,1355.2542196946695
2013-04-01,1333.2558848378908
2013-04-02,1331.1779468190211
2013-04-03,1353.5613068475338
2013-04-04,1354.1147305328368
2013-04-05,1357.5095084267527
2013-04-08,1340.6741538193767
2013-04-09,1332.678890558438
2013-04-10,1327.9452633778333
2013-04-11,1323.991769852098
2013-04-12,1341.2254265707386
2013-04-15,1348.9735659642101
2013-04-16,1334.2500866415164
2013-04-17,1337.8059268786492
2013-04-18,1344.7387281444132
2013-04-19,1360.3397015696037
2013-04-22,1382.112491968768
2013-04-23,1368.3591708366594
2013-04-24,1357.537399553762
2013-04-25,1340.7368172703993
2013-04-26,1337.8673742230817
2013-04-29,1344.374204236601
2013-04-30,1357.9165496279961
2013-05-01,1357.156781418268
2013-05-02,1353.0873804225002
2013-05-03,1355.411416140485
2013-05-06,1344.3628761939328
2013-05-07,1372.7227316273334
2013-05-08,1350.9285478068957
2013-05-09,1353.6944467361432
2013-05-10,1381.358630639009
2013-05-13,1381.7288326048365
2013-05-14,1379.3793542315377
2013-05-15,1374.7247017374912
2013-05-16,1372.5197576687713
2013-05-17,1391.6368781780948
2013-05-20,1361.1341195012942
2013-05-21,1382.2784356334703
2013-05-22,1362.871838669618
2013-05-23,1359.5102835350594
2013-05-24,1353.9465635563058
2013-05-27,1362.186049639776
2013-05-28,1340.6890598724474
2013-05-29,1347.1534960563033
2013-05-30,1374.6934846166275
2013-05-31,1356.2289590884259
2013-06-03,1359.0730548625527
2013-06-04,1350.3480480670992
2013-06-05,1356.3690772525076
2013-06-06,1356.9000655998066
2013-06-07,1348.46710932329
2013-06-10,1355.3156000421452
2013-06-11,1380.0412745731587
2013-06-12,1377.6827317075113
2013-06-13,1387.8742491329215
2013-06-14,1370.2028216294545
2013-06-17,1357.3717439715297
2013-06-18,1364.05552765302
2013-06-19,1384.57250548258
2013-06-20,1389.7731446367886
2013-06-21,1385.7003028303764
2013-06-24,1385.9676238937482
2013-06-25,1368.914571059043
2013-06-26,1377.4636523600186
2013-06-27,1389.8929623167508
2013-06-28,1383.8873691898527
2013-07-01,1377.6592927509782
2013-07-02,1381.5977207477317
2013-07-03,1375.8403303726889
2013-07-04,1375.2056192552113
2013-07-05,1404.3561524124063
2013-07-08,1401.1679030164225
2013-07-09,1396.4271894032843
2013-07-10,1387.6640250045227
2013-07-11,1398.268442075
2013-07-12,1396.014095339895
2013-07-15,1387.2279590126589
2013-07-16,1405.8349035637143
2013-07-17,1426.073345073919
2013-07-18,1417.7960793143916
2013-07-19,1391.6159082810268
2013-07-22,1405.9149522485627
2013-07-23,1396.5708221510993
2013-07-24,1407.891782745894
2013-07-25,1380.4364313413153
2013-07-26,1393.0342574706501
2013-07-29,1376.4408244303947
2013-07-30,1386.7746482604016
2013-07-31,1387.2499384763382
2013-08-01,1374.293864455352
2013-08-02,1368.974848153585
2013-08-05,1378.6441701771887
2013-08-06,1380.3798067156383
2013-08-07,1388.7230014472486
2013-08-08,1416.4480310546433
2013-08-09,1394.5746511508355
2013-08-12,1417.406802706802
2013-08-13,1419.1694322248256
2013-08-14,1406.6979976357559
2013-08-15,1388.265842099737
2013-08-16,1385.9180014825538
2013-08-19,1398.9684998946955
2013-08-20,1397.4639215787
2013-08-21,1418.8612593123798
2013-08-22,1398.5548618935418
2013-08-23,1398.6655022980676
2013-08-26,1381.4284403384784
2013-08-27,1386.7280402712654
2013-08-28,1399.3041020034289
2013-08-29,1393.6962257851874
2013-08-30,1357.680134799157
2013-09-02,1360.6527502937238
2013-09-03,1366.8673759595376
2013-09-04,1372.6669225430164
2013-09-05,1389.9046293093447
2013-09-06,1375.2959855593763
2013-09-09,1384.9260295478766
2013-09-10,1401.7183616984075
2013-09-11,1377.0679166268396
2013-09-12,1381.745152949807
2013-09-13,1375.055021603298
2013-09-16,1374.2090509973893
2013-09-17,1379.261694512562
2013-09-18,1372.8173899019225
2013-09-19,1363.8157153642
2013-09-20,1364.5542545441515
2013-09-23,1349.9911046789493
2013-09-24,1335.6025602475663
2013-09-25,1344.943407720421
2013-09-26,1329.7617667578133
2013-09-27,1338.8880879953833
2013-09-30,1345.3494453291078
2013-10-01,1322.4003839649367
2013-10-02,1313.7047464776322
2013-10-03,1329.654559332897
2013-10-04,1316.874378025362
2013-10-07,1311.0221321601568
2013-10-08,1317.342057161178
2013-10-09,1327.925458223199
2013-10-10,1324.8507944097278
2013-10-11,1317.1996460075584
2013-10-14,1336.1985367199707
2013-10-15,1359.7009282900065
2013-10-16,1373.282410478786
2013-10-17,1374.7287260056744
2013-10-18,1363.8922106930206
2013-10-21,1352.8386225599984
2013-10-22,1360.1779629088694
2013-10-23,1366.140958899182
2013-10-24,1385.5619995485577
2013-10-25,1394.8515012566766
2013-10-28,1374.1647334027377
2013-10-29,1388.895059526037
2013-10-30,1375.3108237940976
2013-10-31,1370.3050874954358
2013-11-01,1374.0076546681262
2013-11-04,1401.7030802704148
2013-11-05,1445.575245079897
2013-11-06,1454.6349984779772
2013-11-07,1452.261083345738
2013-11-08,1460.3139530835747
2013-11-11,1473.5685719135304
2013-11-12,1469.138028277401
2013-11-13,1495.8059886007186
2013-11-14,1499.5465619924428
2013-11-15,1507.310360684866
2013-11-18,1517.649368002533
2013-11-19,1524.3511044077072
2013-11-20,1537.444373412821
2013-11-21,1528.2619379012267
2013-11-22,1520.0352770846148
2013-11-25,1503.6165516965223
2013-11-26,1510.5256882553772
2013-11-27,1522.5938293737768
2013-11-28,1529.8683695522277
2013-11-29,1555.7918733144675
2013-12-02,1556.0159692829586
2013-12-03,1566.732899431082
2013-12-04,1549.9422092211162
2013-12-05,1544.2523759825403
2013-12-06,1555.3020848048018
2013-12-09,1568.8192480522723
2013-12-10,1564.5212018440152
2013-12-11,1563.713920608703
2013-12-12,1540.2914603187119
2013-12-13,1535.1002283199073
2013-12-16,1549.0755223416857
2013-12-17,1558.2956975539423
2013-12-18,1566.409209088864
2013-12-19,1567.5021505503871
2013-12-20,1567.9263661438906
2013-12-23,1557.8866021700933
2013-12-24,1569.0851338210193
2013-12-25,1576.004374735606
2013-12-26,1584.0738141794432
2013-12-27,1576.0578487461219
2013-12-30,1542.4351302168213
2013-12-31,1559.6664861010802
2014-01-01,1552.5101520740382
2014-01-02,1539.425972778049
2014-01-03,1550.4094524583475
2014-01-06,1544.6417333247014
2014-01-07,1561.3228814060433
2014-01-08,1571.268601052702
2014-01-09,1582.3235649147903
2014-01-10,1561.0261905231475
2014-01-13,1580.2571587876039
2014-01-14,1584.701640441555
2014-01-15,1579.1666398862328
2014-01-16,1581.746816055923
2014-01-17,1553.9676211771016
2014-01-20,1560.6287470747766
2014-01-21,1544.876205153305
2014-01-22,1524.2880990141596
2014-01-23,1501.3878167341943
2014-01-24,1518.3938619978576
2014-01-27,1509.1428440246264
2014-01-28,1532.590814574459
2014-01-29,1524.6856887302788
2014-01-30,1498.9587834332076
2014-01-31,1482.5223340281052
2014-02-03,1501.1400217680282
2014-02-04,1499.0999998301675
2014-02-05,1491.180444969374
2014-02-06,1493.8648415506716
2014-02-07,1501.6595703955595
2014-02-10,1518.7394285681246
2014-02-11,1541.0421053807277
2014-02-12,1535.806127488236
2014-02-13,1515.7477670974695
2014-02-14,1509.783827703437
2014-02-17,1514.0154574640308
2014-02-18,1499.7268014400056
2014-02-19,1485.6720979993843
2014-02-20,1491.0767930514742
2014-02-21,1490.6495644865436
2014-02-24,1491.4365826687083
2014-02-25,1480.4223930856897
2014-02-26,1477.3075737973752
2014-02-27,1463.9492690723134
2014-02-28,1477.2741120590824
2014-03-03,1492.863037298632
2014-03-04,1465.6005537116455
2014-03-05,1452.270757508598
2014-03-06,1430.8275549108653
2014-03-07,1421.8129988548378
2014-03-10,1420.9110295541489
2014-03-11,1400.5970429439587
2014-03-12,1387.9656210698256
2014-03-13,1374.3086310193523
2014-03-14,1377.4319855427693
2014-03-17,1378.6626430183778
2014-03-18,1368.988049518486
2014-03-19,1371.6825037370322
2014-03-20,1364.4581251660811
2014-03-21,1361.0243965658417
2014-03-24,1384.072692658959
2014-03-25,1402.9024625710501
2014-03-26,1384.9511858875958
2014-03-27,1396.7195650858848
2014-03-28,1408.3318434259186
2014-03-31,1392.442152252731
2014-04-01,1404.121645728046
2014-04-02,1425.9969050201828
2014-04-03,1410.2746502066766
2014-04-04,1397.6173954370227
2014-04-07,1412.1199326033743
2014-04-08,1416.2361959901473
2014-04-09,1424.3296498515856
2014-04-10,1429.4656289749453
2014-04-11,1435.3363860042152
2014-04-14,1416.5841161735625
2014-04-15,1431.70356927467
2014-04-16,1448.7349716559927
2014-04-17,1445.7014547192684
2014-04-18,1445.3620481142857
2014-04-21,1423.5210737661378
2014-04-22,1431.1263028056494
2014-04-23,1439.5993925817386
2014-04-24,1438.9920109572925
2014-04-25,1455.4591643829503
2014-04-28,1450.8878985414126
2014-04-29,1459.3698751743589
2014-04-30,1444.781074962625
2014-05-01,1444.7297541590399
2014-05-02,1442.4997522683063
2014-05-05,1446.0383184360414
2014-05-06,1440.9840251118583
2014-05-07,1439.377722815852
2014-05-08,1451.5555373260945
2014-05-09,1445.5059729628683
2014-05-12,1422.5719062060296
2014-05-13,1447.745509684
2014-05-14,1468.0349981785246
2014-05-15,1449.3577365456047
2014-05-16,1459.643941527794
2014-05-19,1452.5942295503335
2014-05-20,1456.712148481745
2014-05-21,1461.2894895425457
2014-05-22,1458.1563708917638
2014-05-23,1447.0194731803317
2014-05-26,1437.316613577647
2014-05-27,1424.4354982868954
2014-05-28,1412.8716145698843
2014-05-29,1412.2050459015375
2014-05-30,1402.3794882279515
2014-06-02,1412.2249223941858
2014-06-03,1433.510628241668
2014-06-04,1425.4822055028164
2014-06-05,1429.1799704982216
2014-06-06,1436.6072060043327
2014-06-09,1443.6753460820642
2014-06-10,1445.0606286282357
2014-06-11,1456.0818519774218
2014-06-12,1463.3950078291514
2014-06-13,1445.5757967286022
2014-06-16,1458.429221590558
2014-06-17,1471.6614162860699
2014-06-18,1460.7227614782578
2014-06-19,1461.569072628149
2014-06-20,1471.8487116659026
2014-06-23,1469.0622986514181
2014-06-24,1485.1188270836847
2014-06-25,1520.5221663149462
2014-06-26,1508.8751788978548
2014-06-27,1488.3387147071385
2014-06-30,1493.1582322309466
2014-07-01,1504.2309338233756
2014-07-02,1501.0590165989709
2014-07-03,1523.173528623757
2014-07-04,1503.088874135475
2014-07-07,1513.8046746399027
2014-07-08,1504.9358861483709
2014-07-09,1531.1124084546204
2014-07-10,1561.9262807490318
2014-07-11,1550.2640552774997
2014-07-14,1542.0545213473517
2014-07-15,1555.6182461277472
2014-07-16,1549.907094752494
2014-07-17,1549.5132444828992
2014-07-18,1550.2165440706653
2014-07-21,1520.76749652002
2014-07-22,1520.8612100744715
2014-07-23,1510.6755801456343
2014-07-24,1503.5282292035452
2014-07-25,1525.5343495473562
2014-07-28,1506.671012140605
2014-07-29,1519.2246731609885
2014-07-30,1515.2904444290468
2014-07-31,1511.3543234173967
2014-08-01,1523.6019141041338
2014-08-04,1529.0876625199421
2014-08-05,1538.1186529936651
2014-08-06,1553.3181055833431
2014-08-07,1548.4824961031577
2014-08-08,1539.3118139338121
2014-08-11,1522.9158260423296
2014-08-12,1510.6501016166687
2014-08-13,1555.5027295696898
2014-08-14,1575.1748549683612
2014-08-15,1554.208106250923
2014-08-18,1533.9651991067042
2014-08-19,1541.6636498395933
2014-08-20,1550.4089650191056
2014-08-21,1559.2289910024106
2014-08-22,1555.5654921532814
2014-08-25,1553.9250820746706
2014-08-26,1559.330869255985
2014-08-27,1560.9820915915
2014-08-28,1526.6514066326058
2014-08-29,1523.4484976213196
2014-09-01,1510.7824487894538
2014-09-02,1513.7316686443564
2014-09-03,1559.2232258915496
2014-09-04,1565.2649300156966
2014-09-05,1560.6704127788548
2014-09-08,1575.3688301673205
2014-09-09,1583.2880184554413
2014-09-10,1590.2559817926476
2014-09-11,1600.2245108481627
2014-09-12,1633.4538699510051
2014-09-15,1615.3080198133357
2014-09-16,1623.2816983384423
2014-09-17,1608.5685793382588
2014-09-18,1617.826094937438
2014-09-19,1603.286910042933
2014-09-22,1596.915979935548
2014-09-23,1592.5230251358917
2014-09-24,1608.381635679609
2014-09-25,1623.4755646151978
2014-09-26,1603.5763425173482
2014-09-29,1604.7779681938173
2014-09-30,1593.7117426116995
2014-10-01,1573.973544417444
2014-10-02,1570.8725481657727
2014-10-03,1566.340851235737
2014-10-06,1604.6647710752866
2014-10-07,1611.9332578199737
2014-10-08,1590.0493698113319
2014-10-09,1581.387194191116
2014-10-10,1597.8554962674818
2014-10-13,1631.5453649994383
2014-10-14,1605.9956368519552
2014-10-15,1576.1253323778765
2014-10-16,1605.9293135333546
2014-10-17,1612.5074276801427
2014-10-20,1598.8286443701654
2014-10-21,1607.6962130690993
2014-10-22,1565.6429357254842
2014-10-23,1566.0089126932128
2014-10-24,1571.4558232601696
2014-10-27,1586.2946113552437
2014-10-28,1570.5284934215492
2014-10-29,1572.1883404052774
2014-10-30,1557.9533600032103
2014-10-31,1562.2437104776411
2014-11-03,1548.5686676116275
2014-11-04,1542.5586596176545
2014-11-05,1527.5061347434355
2014-11-06,1537.757782009778
2014-11-07,1551.2662324173175
2014-11-10,1547.9368959877465
2014-11-11,1548.8383833992164
2014-11-12,1526.711811227426
2014-11-13,1522.4419548090616
2014-11-14,1521.9821070469286
2014-11-17,1562.1745053765364
2014-11-18,1545.116074892774
2014-11-19,1568.0483359886373
2014-11-20,1583.9931730653223
2014-11-21,1588.755233188195
2014-11-24,1617.0131592094024
2014-11-25,1623.3535562994355
2014-11-26,1629.995656653237
2014-11-27,1629.4557914475956
2014-11-28,1649.7191966228063
2014-12-01,1668.137803897372
2014-12-02,1658.0342720950275
2014-12-03,1636.4923083293468
2014-12-04,1633.497844272635
2014-12-05,1620.7559311387042
2014-12-08,1620.050504014123
2014-12-09,1640.4216368527389
2014-12-10,1633.24804588438
2014-12-11,1632.875283455104
2014-12-12,1634.149297407266
2014-12-15,1648.3407545672912
2014-12-16,1611.6340301161108
2014-12-17,1602.1785685108819
2014-12-18,1605.8841462610442
2014-12-19,1625.4772007941704
2014-12-22,1617.8065340999672
2014-12-23,1587.7711031126119
2014-12-24,1597.928256594966
2014-12-25,1588.0952071034633
2014-12-26,1569.519786951362
2014-12-29,1560.0344664782847
2014-12-30,1557.4678141927568
2014-12-31,1548.3606042473646
2015-01-01,1514.52016043944
2015-01-02,1528.409312875871
2015-01-05,1548.20030359688
2015-01-06,1558.596809105518
2015-01-07,1541.1765959104473
2015-01-08,1538.3794908656894
2015-01-09,1538.5868441878376
2015-01-12,1548.1075332582097
2015-01-13,1558.7637842185209
2015-01-14,1547.631501686784
2015-01-15,1549.2100170481608
2015-01-16,1556.6040928858679
2015-01-19,1579.5768035561275
2015-01-20,1591.020940799446
2015-01-21,1603.8932021185287
2015-01-22,1605.5584703458767
2015-01-23,1628.5253283165287
2015-01-26,1635.5241243004104
2015-01-27,1621.7679286229475
2015-01-28,1644.851686304088
2015-01-29,1656.6601303884784
2015-01-30,1649.6517287564507
2015-02-02,1642.0716950762346
2015-02-03,1647.2700924965243
2015-02-04,1655.2294511204577
2015-02-05,1658.8261366961924
2015-02-06,1664.3219715644045
2015-02-09,1692.9476000510215
2015-02-10,1711.426853650303
2015-02-11,1715.0317277225577
2015-02-12,1731.5185091846738
2015-02-13,1713.9864703851754
2015-02-16,1721.1496834773436
2015-02-17,1752.634783925606
2015-02-18,1749.1637626748222
2015-02-19,1734.687089907815
2015-02-20,1723.7223255606496
2015-02-23,1705.2848220944063
2015-02-24,1692.243453349945
2015-02-25,1686.3120029980937
2015-02-26,1662.9470200441012
2015-02-27,1663.5393340671055
2015-03-02,1678.8817776221686
2015-03-03,1663.9774008839672
2015-03-04,1689.5907375088063
2015-03-05,1698.5589514719982
2015-03-06,1716.4036820515425
2015-03-09,1705.4558662838274
2015-03-10,1720.370508070967
2015-03-11,1701.9292733825512
2015-03-12,1717.4210420595207
2015-03-13,1720.7157312480826
2015-03-16,1730.5797551699322
2015-03-17,1710.5812688731528
2015-03-18,1695.6124880616112
2015-03-19,1706.0782868101558
2015-03-20,1690.2399430840512
2015-03-23,1698.407288840606
2015-03-24,1675.5274021449577
2015-03-25,1690.0738989765441
2015-03-26,1669.5813589146362
2015-03-27,1679.1363719912133
2015-03-30,1689.9773958268897
2015-03-31,1678.5401050741032
2015-04-01,1688.645362445821
2015-04-02,1693.381037719941
2015-04-03,1684.595068111419
2015-04-06,1667.9419246578868
2015-04-07,1635.5400563073044
2015-04-08,1641.5858308990498
2015-04-09,1616.2265674890346
2015-04-10,1618.0907910844624
2015-04-13,1614.151577918976
2015-04-14,1625.436802060618
2015-04-15,1620.852330713354
2015-04-16,1615.836639056006
2015-04-17,1627.985641374225
2015-04-20,1633.7659351062607
2015-04-21,1639.2579366235432
2015-04-22,1647.278294420806
2015-04-23,1622.3126037989227
2015-04-24,1634.9145444592348
2015-04-27,1645.254868761729
2015-04-28,1628.8568910626975
2015-04-29,1625.2069408257294
2015-04-30,1624.8931574471198
2015-05-01,1623.0327070318792
2015-05-04,1628.7759700263787
2015-05-05,1652.4154834057902
2015-05-06,1670.6212474048693
2015-05-07,1649.0331589963603
2015-05-08,1659.6211060404717
2015-05-11,1682.0082881178937
2015-05-12,1688.8508411526557
2015-05-13,1707.6136434084501
2015-05-14,1742.3169708101939
2015-05-15,1760.5016993579818
2015-05-18,1765.2428817607718
2015-05-19,1784.0442802340074
2015-05-20,1786.9859521891742
2015-05-21,1787.7704934052597
2015-05-22,1781.845567488225
2015-05-25,1810.0595482375911
2015-05-26,1795.6075139338418
2015-05-27,1823.4819454420456
2015-05-28,1832.9615738792816
2015-05-29,1807.6794217090178
2015-06-01,1814.6868782068243
2015-06-02,1776.9409101092467
2015-06-03,1788.411206138352
2015-06-04,1804.6004674216197
2015-06-05,1794.2717291706072
2015-06-08,1796.8473648970137
2015-06-09,1832.3199607242743
2015-06-10,1823.4195269035226
2015-06-11,1804.4758830946503
2015-06-12,1831.5730370373465
2015-06-15,1867.8855694548647
2015-06-16,1868.3281774898958
2015-06-17,1887.5992920208225
2015-06-18,1913.2985017634176
2015-06-19,1899.4752217667835
2015-06-22,1890.636852718536
2015-06-23,1914.2863472455028
2015-06-24,1946.9252028014062
2015-06-25,1958.2734571704461
