,VVIX
2012-02-28,82.2706305314415
2012-02-29,79.22778288401574
2012-03-01,92.95148544195342
2012-03-02,84.04941353815343
2012-03-05,71.61342362479415
2012-03-06,73.19091170864306
2012-03-07,86.81993299254145
2012-03-08,90.41732852654597
2012-03-09,85.5168023225597
2012-03-12,98.96888747872082
2012-03-13,96.35007165731419
2012-03-14,84.41035834850763
2012-03-15,71.61419340518498
2012-03-16,66.90012488268232
2012-03-19,76.12618254985286
2012-03-20,87.53213446416157
2012-03-21,98.26647079311938
2012-03-22,84.174470344108
2012-03-23,91.68722794231236
2012-03-26,77.54692513812198
2012-03-27,86.2276912522755
2012-03-28,88.23356829477173
2012-03-29,60.204057241474715
2012-03-30,75.8656119762349
2012-04-02,89.4970038427787
2012-04-03,82.74468335636566
2012-04-04,68.03484951849067
2012-04-05,55.69877624272644
2012-04-06,76.34219254697993
2012-04-09,79.28414307106121
2012-04-10,71.16077050171654
2012-04-11,81.43084937027994
2012-04-12,85.06386747232895
2012-04-13,86.70687170726232
2012-04-16,56.440810750676775
2012-04-17,66.8571490219188
2012-04-18,76.95377351645264
2012-04-19,85.72173131037464
2012-04-20,84.89234013550036
2012-04-23,84.71869947876675
2012-04-24,76.16582058031068
2012-04-25,76.7236656269004
2012-04-26,72.7167073157826
2012-04-27,87.68194128105849
2012-04-30,70.79511212260422
2012-05-01,88.5003639518957
2012-05-02,82.07853238137646
2012-05-03,79.54955521544846
2012-05-04,73.43289600223534
2012-05-07,66.44458138835874
2012-05-08,73.52347243621955
2012-05-09,76.69993131375114
2012-05-10,56.309756884187486
2012-05-11,78.02644844665336
2012-05-14,89.24357368026006
2012-05-15,85.67217905433873
2012-05-16,75.03794124258492
2012-05-17,80.46936298415228
2012-05-18,74.43835430578001
2012-05-21,81.48760733335696
2012-05-22,95.40107823744032
2012-05-23,89.68498802624876
2012-05-24,85.20794305692753
2012-05-25,75.07115087616282
2012-05-28,87.49938392944838
2012-05-29,63.13123048626947
2012-05-30,77.4764651800911
2012-05-31,85.8371141982395
2012-06-01,87.40421214047751
2012-06-04,86.6988449021574
2012-06-05,82.94830689209695
2012-06-06,78.04275020916117
2012-06-07,85.37975969826489
2012-06-08,70.471389594137
2012-06-11,71.5532273670675
2012-06-12,80.61734676460297
2012-06-13,81.73197642708747
2012-06-14,61.743848214353534
2012-06-15,84.55146380949519
2012-06-18,87.72728377919394
2012-06-19,79.22714762533705
2012-06-20,103.74466283283992
2012-06-21,73.17064893684814
2012-06-22,76.3891283661313
2012-06-25,76.0493309387279
2012-06-26,79.23812388708983
2012-06-27,76.71275187033709
2012-06-28,65.93189455395128
2012-06-29,74.53451703763524
2012-07-02,79.02379304225924
2012-07-03,92.28572082061997
2012-07-04,102.02243273372913
2012-07-05,93.35473897850655
2012-07-06,72.24620970327393
2012-07-09,73.04190389373835
2012-07-10,78.4067142249065
2012-07-11,97.84558888853586
2012-07-12,78.34575947818107
2012-07-13,66.72492509462569
2012-07-16,74.98822863046965
2012-07-17,87.57056001819417
2012-07-18,86.89940276896087
2012-07-19,77.99783333508344
2012-07-20,86.83414673560031
2012-07-23,57.268277974531685
2012-07-24,81.03829235032698
2012-07-25,88.6068542136863
2012-07-26,71.67136724845464
2012-07-27,71.63661463503712
2012-07-30,61.33551847236525
2012-07-31,95.89895594810694
2012-08-01,72.79846022978434
2012-08-02,82.41043277862111
2012-08-03,86.03917041483375
2012-08-06,95.12067949141453
2012-08-07,78.46102226014365
2012-08-08,74.60570206221581
2012-08-09,81.73067648570553
2012-08-10,92.84080276542286
2012-08-13,78.29827468599217
2012-08-14,70.45130918415924
2012-08-15,64.59242191684638
2012-08-16,67.78702615394775
2012-08-17,88.64391497406665
2012-08-20,76.79375523693189
2012-08-21,73.9247909007929
2012-08-22,72.84032776816058
2012-08-23,80.85045860200182
2012-08-24,77.60544906234416
2012-08-27,77.26867856280748
2012-08-28,93.4932392781074
2012-08-29,95.38016281861633
2012-08-30,63.899783270910035
2012-08-31,83.27592731142957
2012-09-03,72.23137901378608
2012-09-04,77.51748886138907
2012-09-05,83.09278385126694
2012-09-06,77.8728008306908
2012-09-07,82.30459880627633
2012-09-10,86.72970206031917
2012-09-11,82.9457680054032
2012-09-12,73.53163695832376
2012-09-13,73.70800393029677
2012-09-14,65.60294703381965
2012-09-17,71.46079702479281
2012-09-18,99.62068361898528
2012-09-19,72.07996425904756
2012-09-20,68.0662118755618
2012-09-21,83.19927861844774
2012-09-24,78.8963524070814
2012-09-25,78.04406763150774
2012-09-26,94.0904596641209
2012-09-27,85.49126675558365
2012-09-28,74.70007068296525
2012-10-01,75.7552408240822
2012-10-02,74.97413486094315
2012-10-03,88.74739621580257
2012-10-04,76.91852370546863
2012-10-05,62.0684649754585
2012-10-08,79.51680321265655
2012-10-09,64.62973998872071
2012-10-10,101.84230601754902
2012-10-11,70.34332086152769
2012-10-12,78.38135234642269
2012-10-15,82.58202734701138
2012-10-16,77.1134183932077
2012-10-17,77.09969598533807
2012-10-18,84.21827286160877
2012-10-19,95.26215958796278
2012-10-22,87.67509081817298
2012-10-23,94.78513878573543
2012-10-24,69.53380891906498
2012-10-25,83.17362633255361
2012-10-26,81.5524605205828
2012-10-29,83.51091291676735
2012-10-30,93.76231970635573
2012-10-31,77.79210850207946
2012-11-01,75.94496633445912
2012-11-02,85.33980797418664
2012-11-05,62.21797272434152
2012-11-06,77.63147950877821
2012-11-07,78.65802310714547
2012-11-08,70.79641383693075
2012-11-09,90.57059011356577
2012-11-12,69.37759682656716
2012-11-13,78.64126951636204
2012-11-14,82.93157225322969
2012-11-15,93.53451561476119
2012-11-16,79.89443565119147
2012-11-19,89.3615359412821
2012-11-20,87.00595397277128
2012-11-21,81.23457556169143
2012-11-22,69.10486591726544
2012-11-23,65.65419139095651
2012-11-26,81.06505401419186
2012-11-27,74.57303126097386
2012-11-28,89.19261091681292
2012-11-29,87.45856518098577
2012-11-30,78.1538900556295
2012-12-03,68.4228707605873
2012-12-04,85.10735549607273
2012-12-05,69.82050553864849
2012-12-06,72.41536077069135
2012-12-07,70.20584261784846
2012-12-10,78.61498978060047
2012-12-11,91.70192334070562
2012-12-12,79.94959129776471
2012-12-13,75.56781307572304
2012-12-14,64.74385069954755
2012-12-17,85.52124584729843
2012-12-18,72.19595394071372
2012-12-19,81.17517619158096
2012-12-20,76.4578138408336
2012-12-21,88.38177219599437
2012-12-24,78.42763607971447
2012-12-25,79.41073645476948
2012-12-26,84.8574714745546
2012-12-27,101.06940182263186
2012-12-28,88.88446930358555
2012-12-31,79.1139389365139
2013-01-01,80.03197990615288
2013-01-02,74.75140539675566
2013-01-03,70.50004296480304
2013-01-04,74.47249212933679
2013-01-07,72.27851036288058
2013-01-08,86.53368383795885
2013-01-09,69.28805142131014
2013-01-10,93.33210561380044
2013-01-11,87.5204638361883
2013-01-14,80.20501729367669
2013-01-15,80.00318611465069
2013-01-16,74.42718690385446
2013-01-17,82.70084411347764
2013-01-18,90.8809246320859
2013-01-21,72.96843537744186
2013-01-22,64.66607911081269
2013-01-23,87.03218254856743
2013-01-24,83.243659742438
2013-01-25,68.7980119855882
2013-01-28,72.66608629085881
2013-01-29,71.40895725949859
2013-01-30,72.75467730965751
2013-01-31,76.76317245958812
2013-02-01,77.33452695719252
2013-02-04,73.4920634493154
2013-02-05,72.41836180500071
2013-02-06,77.71215656080618
2013-02-07,81.67691534859561
2013-02-08,76.83703463635155
2013-02-11,91.58667023341302
2013-02-12,85.08087714420786
2013-02-13,64.09154143141305
2013-02-14,85.23727765413854
2013-02-15,86.05543982585583
2013-02-18,75.65265031875809
2013-02-19,65.04802412696844
2013-02-20,80.08066759411136
2013-02-21,79.92291348517756
2013-02-22,68.78353763466805
2013-02-25,65.48780783740065
2013-02-26,79.1244645354656
2013-02-27,77.66922807949177
2013-02-28,75.82734634677607
2013-03-01,79.16589265253438
2013-03-04,68.97223626179681
2013-03-05,75.65179387133885
2013-03-06,85.33325030614347
2013-03-07,76.5002991964871
2013-03-08,63.280275282074484
2013-03-11,75.27307722276429
2013-03-12,69.2984153649314
2013-03-13,82.6713629646173
2013-03-14,83.18837403380425
2013-03-15,63.412253749139694
2013-03-18,87.5901297058219
2013-03-19,68.87813698721442
2013-03-20,95.59182290482352
2013-03-21,79.51223735499383
2013-03-22,67.53606501460838
2013-03-25,68.58013929307319
2013-03-26,83.48095291787345
2013-03-27,76.08700110101623
2013-03-28,79.0334609038186
2013-03-29,96.1278023269704
2013-04-01,73.00755935770925
2013-04-02,80.59962857695706
2013-04-03,94.19844487373054
2013-04-04,82.705134754664
2013-04-05,63.933972646419946
2013-04-08,85.05389011732137
2013-04-09,68.36997142216556
2013-04-10,94.06807528732965
2013-04-11,71.77132395002022
2013-04-12,109.69509507745664
2013-04-15,94.67375988327679
2013-04-16,72.03387430372021
2013-04-17,80.20013805001611
2013-04-18,87.53644281633464
2013-04-19,87.83660474226707
2013-04-22,84.42336259976197
2013-04-23,92.5215903696611
2013-04-24,78.7703105336563
2013-04-25,76.33282331423968
2013-04-26,76.53136012075389
2013-04-29,88.58373231972128
2013-04-30,83.65181040302646
2013-05-01,82.91283665690257
2013-05-02,87.95234249257182
2013-05-03,59.48947592146145
2013-05-06,83.1006882387515
2013-05-07,82.18568888873716
2013-05-08,96.68808081300705
2013-05-09,64.71412017736333
2013-05-10,95.57186632376758
2013-05-13,80.75409128924666
2013-05-14,84.88989530660045
2013-05-15,96.75918787609376
2013-05-16,85.60761268005572
2013-05-17,84.00368289462561
2013-05-20,82.42291185802318
2013-05-21,75.16521865005623
2013-05-22,79.71510875489606
2013-05-23,72.84487233877252
2013-05-24,79.55433100574518
2013-05-27,56.64069302944903
2013-05-28,84.29039567567548
2013-05-29,78.78262746216375
2013-05-30,76.63796263333236
2013-05-31,82.19758083940143
2013-06-03,65.6643607703456
2013-06-04,99.29269996621282
2013-06-05,78.97232538512401
2013-06-06,78.5415556702781
2013-06-07,70.34603789867077
2013-06-10,80.23946382449262
2013-06-11,93.8695989027328
2013-06-12,90.35916209432034
2013-06-13,88.54437751140556
2013-06-14,85.46398951667271
2013-06-17,76.4145747243739
2013-06-18,65.49836832963298
2013-06-19,77.98961228133365
2013-06-20,77.64128535466322
2013-06-21,90.48794439671241
2013-06-24,83.09390442459821
2013-06-25,96.12311527903549
2013-06-26,91.97488540038174
2013-06-27,75.43504390495904
2013-06-28,62.04870803380132
2013-07-01,93.8557523394148
2013-07-02,93.59385223230744
2013-07-03,66.33788409097774
2013-07-04,95.092400198275
2013-07-05,83.82117170592518
2013-07-08,81.60685498125653
2013-07-09,96.14783254247328
2013-07-10,93.44685173230614
2013-07-11,86.51330951995203
2013-07-12,84.73217065811983
2013-07-15,86.16394290530359
2013-07-16,75.99942566117474
2013-07-17,79.44898550267679
2013-07-18,70.97682845405457
2013-07-19,76.66960224261081
2013-07-22,76.33366121331068
2013-07-23,73.64694630378335
2013-07-24,81.36746502648464
2013-07-25,76.76019149299422
2013-07-26,85.02234720351974
2013-07-29,63.776793867062345
2013-07-30,78.86645205892701
2013-07-31,81.31551640177496
2013-08-01,76.89370760163119
2013-08-02,78.27607300190769
2013-08-05,64.14753989270143
2013-08-06,83.56477104669491
2013-08-07,86.4760598256707
2013-08-08,84.93537294203767
2013-08-09,90.38727059442184
2013-08-12,82.01529605782503
2013-08-13,84.78681180650938
2013-08-14,81.56090738456852
2013-08-15,86.87550719592494
2013-08-16,64.22770363867878
2013-08-19,71.0641903202199
2013-08-20,95.8689965703309
2013-08-21,55.395641779037945
2013-08-22,78.59822070174656
2013-08-23,91.72274959608069
2013-08-26,79.06739334458236
2013-08-27,75.94988928549303
2013-08-28,81.294216768153
2013-08-29,76.46879819997554
2013-08-30,80.3084949275694
2013-09-02,73.1661896347987
2013-09-03,91.08674419955724
2013-09-04,94.2326492106566
2013-09-05,78.66609677888377
2013-09-06,66.13510579308758
2013-09-09,74.76156829686605
2013-09-10,78.16011339897035
2013-09-11,85.05538876903208
2013-09-12,69.91986776829322
2013-09-13,72.30837681357849
2013-09-16,85.10676137858808
2013-09-17,89.38908832039557
2013-09-18,73.78405954829316
2013-09-19,66.66782946049004
2013-09-20,112.84118201287885
2013-09-23,87.83304237088714
2013-09-24,77.32996238232968
2013-09-25,88.6903127553084
2013-09-26,78.75543370285578
2013-09-27,88.67156889100187
2013-09-30,81.59393197776222
2013-10-01,80.91271898167574
2013-10-02,78.86418131769211
2013-10-03,65.5261866653691
2013-10-04,99.3809489939314
2013-10-07,70.58466079732257
2013-10-08,66.39976423689406
2013-10-09,77.87140117243632
2013-10-10,70.38528186489494
2013-10-11,79.4828720943973
2013-10-14,86.87763848561768
2013-10-15,89.95302900529222
2013-10-16,88.14730721621682
2013-10-17,76.9436794521432
2013-10-18,80.49591827661585
2013-10-21,84.0787905089749
2013-10-22,62.42212576057928
2013-10-23,85.70584700119859
2013-10-24,65.42700712416169
2013-10-25,100.4034659890649
2013-10-28,75.95484915358304
2013-10-29,78.15124822805409
2013-10-30,72.30292900762144
2013-10-31,73.7002996814431
2013-11-01,102.7409356914324
2013-11-04,89.40369688623298
2013-11-05,64.50797554852161
2013-11-06,95.04212900685229
2013-11-07,91.93242275141432
2013-11-08,77.18787537711711
2013-11-11,83.06696942029838
2013-11-12,79.85055920578925
2013-11-13,99.72579904446933
2013-11-14,72.0370981100791
2013-11-15,81.46010609775728
2013-11-18,75.71854669007195
2013-11-19,65.66959595382146
2013-11-20,101.91638255054987
2013-11-21,68.18433420897588
2013-11-22,82.20129187487775
2013-11-25,62.59299393619665
2013-11-26,76.00929460756906
2013-11-27,84.21968821433458
2013-11-28,71.75266020497637
2013-11-29,85.86801850735655
2013-12-02,77.30958908111917
2013-12-03,91.60082512398613
2013-12-04,93.61760913340223
2013-12-05,74.13255239269988
2013-12-06,80.76732859392956
2013-12-09,81.83454226472233
2013-12-10,86.19349295434698
2013-12-11,80.14381996244266
2013-12-12,81.90210959342842
2013-12-13,77.5659352520488
2013-12-16,81.15239866972018
2013-12-17,92.97940193535132
2013-12-18,86.46083241211855
2013-12-19,87.01255639443369
2013-12-20,87.23070324135578
2013-12-23,78.46191222118965
2013-12-24,83.1882704357953
2013-12-25,69.14826321664256
2013-12-26,92.68807656316957
2013-12-27,52.17039567656779
2013-12-30,79.12851607664575
2013-12-31,91.40895977150274
2014-01-01,66.36132066370658
2014-01-02,83.99779917616851
2014-01-03,73.19233553420973
2014-01-06,76.31196734811131
2014-01-07,89.45940960639437
2014-01-08,81.9805692588515
2014-01-09,59.65644132115637
2014-01-10,70.23574460268401
2014-01-13,89.75335734888759
2014-01-14,84.48942718192998
2014-01-15,97.48135572524285
2014-01-16,96.82647594013298
2014-01-17,76.57754869853208
2014-01-20,105.03237805069489
2014-01-21,80.24479669851911
2014-01-22,70.37331465590975
2014-01-23,73.66360134089423
2014-01-24,57.43274894710581
2014-01-27,96.07019008249281
2014-01-28,95.94761989043863
2014-01-29,69.84492561186678
2014-01-30,77.72115711618095
2014-01-31,80.95607544112578
2014-02-03,70.39646947857887
2014-02-04,62.448979687288386
2014-02-05,77.89642396223088
2014-02-06,76.78920570540753
2014-02-07,76.11588759011225
2014-02-10,82.22716062600965
2014-02-11,94.29519658525992
2014-02-12,76.96907280308274
2014-02-13,81.70442998721363
2014-02-14,87.26870523744935
2014-02-17,85.54142926512749
2014-02-18,73.85576475552158
2014-02-19,80.96377123114036
2014-02-20,85.47539820169054
2014-02-21,68.71648662489223
2014-02-24,92.63539010796508
2014-02-25,94.31588905214112
2014-02-26,72.77219744555507
2014-02-27,81.93670018348169
2014-02-28,86.42278256671031
2014-03-03,74.54385843671247
2014-03-04,84.81613845688095
2014-03-05,81.63255626292165
2014-03-06,65.320818223612
2014-03-07,84.59161315978558
2014-03-10,68.99857583728965
2014-03-11,89.39202851662047
2014-03-12,73.28788924866112
2014-03-13,78.38714566338855
2014-03-14,93.72278913446576
2014-03-17,84.96381646528845
2014-03-18,69.20526080425455
2014-03-19,69.85083429200917
2014-03-20,74.00697211376274
2014-03-21,83.94644083356665
2014-03-24,83.58299814932768
2014-03-25,71.5689769533713
2014-03-26,68.32790514385641
2014-03-27,82.81583405085834
2014-03-28,78.18139934209839
2014-03-31,101.57215887447737
2014-04-01,80.3660365656308
2014-04-02,98.14252827700275
2014-04-03,68.2961640189566
2014-04-04,64.26787060438292
2014-04-07,68.79914867474466
2014-04-08,91.89129781453467
2014-04-09,97.56101589693534
2014-04-10,72.17820546047366
2014-04-11,75.39433970240442
2014-04-14,68.310190897875
2014-04-15,61.88360152881613
2014-04-16,87.1841169777663
2014-04-17,82.23020302962163
2014-04-18,80.10487982673875
2014-04-21,65.9994346283662
2014-04-22,96.3995668182866
2014-04-23,74.96643261950527
2014-04-24,85.33626424816475
2014-04-25,65.45438594755275
2014-04-28,78.09474810379963
2014-04-29,82.91374456238584
2014-04-30,83.27075218053308
2014-05-01,81.54648543236625
2014-05-02,84.94522492048773
2014-05-05,68.69479543967039
2014-05-06,81.97372605439661
2014-05-07,81.13757683480277
2014-05-08,82.31672684195061
2014-05-09,80.72345217319182
2014-05-12,67.26787226086603
2014-05-13,66.82200247891026
2014-05-14,57.85731814115449
2014-05-15,88.17534509845298
2014-05-16,88.27657509735198
2014-05-19,88.43550291222121
2014-05-20,83.06789962461451
2014-05-21,58.66880782281889
2014-05-22,69.73289508214734
2014-05-23,81.70415417593112
2014-05-26,81.35518002791795
2014-05-27,77.77251786847978
2014-05-28,83.68917202908247
2014-05-29,80.11651707685246
2014-05-30,81.20770465551362
2014-06-02,73.60934667167984
2014-06-03,89.8201098612159
2014-06-04,75.69228391319616
2014-06-05,66.69350916979374
2014-06-06,72.29000987181271
2014-06-09,76.5153380863802
2014-06-10,89.94002788368847
2014-06-11,79.57732001565206
2014-06-12,78.13851781034352
2014-06-13,67.51336575237373
2014-06-16,87.85482589829576
2014-06-17,73.48047845976615
2014-06-18,78.99972141058664
2014-06-19,94.80183076881865
2014-06-20,85.08763331049305
2014-06-23,63.71745952284826
2014-06-24,62.304897636475275
2014-06-25,79.35689549880755
2014-06-26,67.87259385125195
2014-06-27,86.48546747632997
2014-06-30,80.42263064964979
2014-07-01,81.65384769023863
2014-07-02,72.93256818357646
2014-07-03,97.41383655286705
2014-07-04,108.42593728010459
2014-07-07,77.21415276243285
2014-07-08,83.53039248415001
2014-07-09,80.97417343064312
2014-07-10,77.40313136558932
2014-07-11,71.67929532267203
2014-07-14,69.15032012519524
2014-07-15,68.64402734474476
2014-07-16,84.05240025549145
2014-07-17,74.80325521796365
2014-07-18,54.2170714985947
2014-07-21,84.44858220598323
2014-07-22,79.61738717535845
2014-07-23,93.46673001401146
2014-07-24,83.7312239709101
2014-07-25,65.21326403689703
2014-07-28,57.70323359270019
2014-07-29,72.80527615662062
2014-07-30,73.74892579306348
2014-07-31,89.43159201000167
2014-08-01,79.91129067710426
2014-08-04,91.33688498098509
2014-08-05,66.75166944297365
2014-08-06,89.65264384380448
2014-08-07,87.2098915343092
2014-08-08,59.81765888568803
2014-08-11,93.22617841260772
2014-08-12,80.93458491766353
2014-08-13,83.92044503868506
2014-08-14,71.35103887571577
2014-08-15,92.75247012921972
2014-08-18,68.1414767076113
2014-08-19,88.32092018373946
2014-08-20,88.20607475908672
2014-08-21,70.25832571827777
2014-08-22,99.83373599422575
2014-08-25,82.3152848021752
2014-08-26,86.53892610271023
2014-08-27,64.72879204664244
2014-08-28,101.17730003008565
2014-08-29,67.7544305977491
2014-09-01,90.2488643276593
2014-09-02,70.05228282068305
2014-09-03,73.81011197152317
2014-09-04,87.88754043885447
2014-09-05,90.27552713675158
2014-09-08,67.28715750885898
2014-09-09,90.90472169056994
2014-09-10,90.44980495133194
2014-09-11,70.62046591155108
2014-09-12,95.9864759359111
2014-09-15,65.43142371751962
2014-09-16,73.75227417222385
2014-09-17,84.79002624091989
2014-09-18,71.46433715297394
2014-09-19,82.63819085679341
2014-09-22,82.41076078803295
2014-09-23,78.12925730077279
2014-09-24,88.3240053859056
2014-09-25,77.7163920734236
2014-09-26,82.31541068813806
2014-09-29,91.46471877487903
2014-09-30,87.90686210025841
2014-10-01,87.86017290814209
2014-10-02,68.5082039778322
2014-10-03,85.24792575501321
2014-10-06,71.21501209030495
2014-10-07,67.18585020221974
2014-10-08,79.28293653715032
2014-10-09,70.95704813348411
2014-10-10,87.90617718839977
2014-10-13,88.14535459695324
2014-10-14,60.97373763568558
2014-10-15,71.7169746042311
2014-10-16,65.40213328082001
2014-10-17,75.37370723407109
2014-10-20,84.55175669868824
2014-10-21,77.57711901821612
2014-10-22,74.10240759332865
2014-10-23,93.0017652681314
2014-10-24,56.95142827403711
2014-10-27,92.36871893518224
2014-10-28,74.55711706844514
2014-10-29,79.2189098988721
2014-10-30,74.72636662279892
2014-10-31,95.42888105539119
2014-11-03,67.6902150319474
2014-11-04,80.11736369721936
2014-11-05,85.27438651859997
2014-11-06,63.88997232114832
2014-11-07,70.80101829553847
2014-11-10,78.51821466501771
2014-11-11,71.13334965315624
2014-11-12,71.8440822878085
2014-11-13,76.50137336923562
2014-11-14,86.49581331646174
2014-11-17,76.57282223121855
2014-11-18,90.78426194472947
2014-11-19,70.02242217340645
2014-11-20,67.48077739526548
2014-11-21,99.26345405721133
2014-11-24,73.42041872334488
2014-11-25,66.8908799292784
2014-11-26,62.5794605822817
2014-11-27,90.75103453808939
2014-11-28,76.5869548533994
2014-12-01,77.46290264933602
2014-12-02,78.4079828841336
2014-12-03,90.1294288466978
2014-12-04,78.2047016602408
2014-12-05,103.44053778832625
2014-12-08,81.33760574054229
2014-12-09,90.61784766958321
2014-12-10,88.05239857904407
2014-12-11,79.63552679741963
2014-12-12,74.13029013979536
2014-12-15,83.31963928566553
2014-12-16,85.10098731207273
2014-12-17,74.27413951873473
2014-12-18,81.66338865950655
2014-12-19,92.36204978259596
2014-12-22,100.69947739069679
2014-12-23,88.54369320349421
2014-12-24,98.62759686380282
2014-12-25,73.70625788793544
2014-12-26,87.01882252059293
2014-12-29,93.38519508581273
2014-12-30,71.03666667028004
2014-12-31,75.14409887954992
2015-01-01,97.3790476183525
2015-01-02,70.24901144213061
2015-01-05,66.58869967344289
2015-01-06,95.27981573639511
2015-01-07,91.96763224980438
2015-01-08,84.32120243983769
2015-01-09,79.54289245354173
2015-01-12,75.61475494395017
2015-01-13,82.81948873809051
2015-01-14,95.7980695740155
2015-01-15,82.38566126142076
2015-01-16,101.66959267246966
2015-01-19,71.0205801435977
2015-01-20,79.80319245671731
2015-01-21,76.26941332336085
2015-01-22,69.14858456837668
2015-01-23,78.46916266990344
2015-01-26,84.17329301660439
2015-01-27,85.2423017995203
2015-01-28,101.70452178944556
2015-01-29,84.6446746972356
2015-01-30,91.50136803679617
2015-02-02,80.66094246298977
2015-02-03,96.78055600452595
2015-02-04,103.98449285588069
2015-02-05,85.3108513097595
2015-02-06,70.07340984548419
2015-02-09,74.51194977222832
2015-02-10,82.81934303205162
2015-02-11,84.56498035250645
2015-02-12,86.98425134384372
2015-02-13,84.6019768123004
2015-02-16,80.0698491625594
2015-02-17,73.63801558797871
2015-02-18,84.0113826126423
2015-02-19,98.54987357480657
2015-02-20,90.19928605427755
2015-02-23,85.34703949636199
2015-02-24,90.2956692382275
2015-02-25,76.28935971099148
2015-02-26,74.9173485391668
2015-02-27,72.52214895634017
2015-03-02,78.74713377230562
2015-03-03,75.77994103290919
2015-03-04,92.08274740652139
2015-03-05,75.24676582317811
2015-03-06,71.97278283775084
2015-03-09,99.42577178830632
2015-03-10,75.48624768918657
2015-03-11,81.53528457250351
2015-03-12,84.51322824743411
2015-03-13,68.63306881079185
2015-03-16,92.3548376950307
2015-03-17,86.37119040411227
2015-03-18,95.58384011880781
2015-03-19,73.20778062781899
2015-03-20,80.9912579247616
2015-03-23,80.39355754994196
2015-03-24,82.63888494350022
2015-03-25,65.45385251422839
2015-03-26,81.10836378692223
2015-03-27,65.73536088576255
2015-03-30,83.58334071196921
2015-03-31,58.713508754814804
2015-04-01,61.48413165709414
2015-04-02,88.18548716439999
2015-04-03,74.53161544805218
2015-04-06,70.1214192636776
2015-04-07,92.70845621075549
2015-04-08,83.27626217328415
2015-04-09,88.72090195533784
2015-04-10,78.3375792767917
2015-04-13,106.79628693900003
2015-04-14,73.95486139440204
2015-04-15,97.44495549359888
2015-04-16,79.38633959900088
2015-04-17,63.45489605087254
2015-04-20,84.82848745748109
2015-04-21,83.14762561455164
2015-04-22,69.4867818576077
2015-04-23,70.77780722865285
2015-04-24,79.75302356915007
2015-04-27,83.49747815247981
2015-04-28,55.29336717120599
2015-04-29,90.53121452523803
2015-04-30,75.05502026185023
2015-05-01,66.68252515601824
2015-05-04,89.41066551451931
2015-05-05,79.76382020581543
2015-05-06,92.16165776782255
2015-05-07,84.37952262979755
2015-05-08,79.98485497051954
2015-05-11,78.47270055019844
2015-05-12,84.82712760556137
2015-05-13,75.8646874119067
2015-05-14,71.474274112535
2015-05-15,86.09909122654643
2015-05-18,78.55512158555571
2015-05-19,80.33567648069005
2015-05-20,90.89379836154608
2015-05-21,78.8612339226426
2015-05-22,80.1503392554179
2015-05-25,74.00350488549068
2015-05-26,84.3073993398185
2015-05-27,83.49827912680088
2015-05-28,89.00775131790559
2015-05-29,74.20871162993124
2015-06-01,75.42183030409814
2015-06-02,87.92137399145469
2015-06-03,82.52213003362863
2015-06-04,70.93781873807305
2015-06-05,93.06554067734501
2015-06-08,63.015494315997486
2015-06-09,87.84284753263752
2015-06-10,67.34787964001804
2015-06-11,98.85788516485528
2015-06-12,64.55400273094376
2015-06-15,91.52250651872748
2015-06-16,79.18365639988755
2015-06-17,76.33397430161256
2015-06-18,81.85396656467762
2015-06-19,86.31900339157814
2015-06-22,70.9559949766913
2015-06-23,71.84212274831428
2015-06-24,86.49604865112886
2015-06-25,62.926570463504
2015-06-26,74.15770906807914
2015-06-29,110.4068695415944
2015-06-30,70.3198703541072
2015-07-01,91.47802791759753
2015-07-02,74.14049231286188
2015-07-03,85.09045144797145
2015-07-06,86.54355690596218
2015-07-07,91.28956735182948
2015-07-08,77.99746173187225
2015-07-09,99.88884638754854
2015-07-10,74.1066343541482
2015-07-13,82.3422041359956
2015-07-14,82.45276932217608
2015-07-15,68.78031880050585
2015-07-16,77.14127745020879
2015-07-17,81.61513499238407
2015-07-20,75.67878956870581
2015-07-21,104.40923965456534
2015-07-22,71.61376326400469
2015-07-23,91.79424468140428
2015-07-24,88.56459813148787
2015-07-27,79.86137865495729
2015-07-28,71.34790946147753
2015-07-29,72.3174467960823
2015-07-30,74.8203270078349
2015-07-31,62.14258718053737
2015-08-03,69.96534574200709
2015-08-04,65.17523484636358
2015-08-05,93.45875003177717
2015-08-06,86.18462392388219
2015-08-07,87.85974098865461
2015-08-10,85.88831951541948
2015-08-11,81.66967623334163
2015-08-12,94.60680332129137
2015-08-13,73.89237344268263
2015-08-14,81.06669655367045
2015-08-17,87.47058827824124
2015-08-18,66.78790768143871
2015-08-19,110.96588896142549
2015-08-20,80.28565762777586
2015-08-21,81.41989450575593
2015-08-24,92.56878031674921
2015-08-25,89.14955333010224
2015-08-26,80.3807801939646
2015-08-27,81.30129438098042
2015-08-28,64.95851469052022
2015-08-31,74.43534222150024
2015-09-01,85.1721021615896
2015-09-02,84.43892839042887
2015-09-03,92.21165750004087
2015-09-04,78.79498941776676
2015-09-07,66.12713486569133
2015-09-08,90.56730430775679
2015-09-09,94.36089346182015
2015-09-10,88.9824457285623
2015-09-11,78.36366329142508
2015-09-14,90.44386051876579
2015-09-15,114.28910478008214
2015-09-16,81.15152314440476
2015-09-17,66.88263307754875
2015-09-18,74.13714950447849
2015-09-21,86.2547600030405
2015-09-22,63.95195689101937
2015-09-23,81.6940307491207
2015-09-24,83.80336650315883
