,SKEW_Index
2012-02-29,118.64919946693912
2012-03-01,116.80968495341935
2012-03-02,126.47598088450384
2012-03-05,120.06306417176121
2012-03-06,113.6538923482339
2012-03-07,118.0801989898258
2012-03-08,120.64169513601469
2012-03-09,124.48902640722663
2012-03-12,116.97690139741397
2012-03-13,117.31111722097727
2012-03-14,120.11716063573702
2012-03-15,124.36712409973663
2012-03-16,113.15622732201984
2012-03-19,122.52677315495873
2012-03-20,117.67968734935673
2012-03-21,118.37783709125756
2012-03-22,130.00787872564874
2012-03-23,119.01765387724237
2012-03-26,123.7734687515429
2012-03-27,123.59456918601674
2012-03-28,114.09988042950746
2012-03-29,110.77302837388548
2012-03-30,124.10491046208455
2012-04-02,114.58226903775741
2012-04-03,111.67908522714487
2012-04-04,125.13081107422099
2012-04-05,114.90286633112204
2012-04-06,116.13741262157804
2012-04-09,129.87186577544648
2012-04-10,111.70132319309215
2012-04-11,113.71856979296537
2012-04-12,117.7015092876304
2012-04-13,118.79871580082789
2012-04-16,115.53127358941174
2012-04-17,114.20672451338542
2012-04-18,127.54997162215966
2012-04-19,121.31493062052358
2012-04-20,122.92584372104594
2012-04-23,119.31387411720732
2012-04-24,121.44727474429568
2012-04-25,124.66450830554795
2012-04-26,115.01850492727333
2012-04-27,121.32417998258991
2012-04-30,123.48021156703946
2012-05-01,127.7239867319213
2012-05-02,129.73945489900882
2012-05-03,120.34929898490881
2012-05-04,125.69319474843567
2012-05-07,106.64916033314226
2012-05-08,127.76141454688357
2012-05-09,116.37058169139598
2012-05-10,118.79451275506055
2012-05-11,122.2055224218351
2012-05-14,119.23278816342243
2012-05-15,120.98226689784067
2012-05-16,127.93846484113072
2012-05-17,118.07889977327014
2012-05-18,114.56538091749724
2012-05-21,129.06731928649276
2012-05-22,122.63382108502338
2012-05-23,129.6111948765673
2012-05-24,124.31814955289452
2012-05-25,113.38202803993282
2012-05-28,123.2269233587844
2012-05-29,115.08025967058722
2012-05-30,120.03715901219833
2012-05-31,119.6214279819612
2012-06-01,111.91168097683472
2012-06-04,115.93594755219107
2012-06-05,131.0259365007955
2012-06-06,121.19188702420583
2012-06-07,119.12201932668523
2012-06-08,129.06445109970463
2012-06-11,118.01882344965415
2012-06-12,119.5428981901544
2012-06-13,124.95401428061425
2012-06-14,117.99632100691825
2012-06-15,116.26739630323749
2012-06-18,108.73121792319641
2012-06-19,115.31750843308619
2012-06-20,115.26986127005193
2012-06-21,120.79283347734305
2012-06-22,116.94770867136111
2012-06-25,130.79009505428598
2012-06-26,114.71185534882596
2012-06-27,127.00323343428703
2012-06-28,121.09876477563775
2012-06-29,124.03387017856194
2012-07-02,123.73009797367935
2012-07-03,108.90882234843792
2012-07-04,119.94223660511722
2012-07-05,118.68885931383083
2012-07-06,114.33510952654366
2012-07-09,122.29813018607935
2012-07-10,128.58270157938736
2012-07-11,106.63498178057966
2012-07-12,117.3276516207914
2012-07-13,113.77116917943188
2012-07-16,120.35888913118846
2012-07-17,118.37189358425002
2012-07-18,116.97161393621411
2012-07-19,123.44753414164529
2012-07-20,128.1809065052855
2012-07-23,133.30659325878918
2012-07-24,116.30185475765705
2012-07-25,110.89562224090966
2012-07-26,122.7959821703917
2012-07-27,128.05242367661603
2012-07-30,124.06844983520364
2012-07-31,128.03173519765156
2012-08-01,118.8725666469894
2012-08-02,116.95212780113435
2012-08-03,120.57717953700656
2012-08-06,118.34723406316556
2012-08-07,123.31547010670172
2012-08-08,124.84883889001746
2012-08-09,125.24041832285943
2012-08-10,122.55296335402195
2012-08-13,121.2291116333765
2012-08-14,123.97213344625425
2012-08-15,110.18504046173639
2012-08-16,121.05285376166971
2012-08-17,120.26239028585225
2012-08-20,121.06540197985777
2012-08-21,119.56188226872885
2012-08-22,122.15927746730809
2012-08-23,117.12698539232993
2012-08-24,125.64761714726815
2012-08-27,122.36824888706737
2012-08-28,120.7534292894193
2012-08-29,116.5124171468194
2012-08-30,124.07658442603953
2012-08-31,121.03329849247245
2012-09-03,116.22258303231541
2012-09-04,119.71669228793381
2012-09-05,123.1454130962062
2012-09-06,122.75786769409913
2012-09-07,122.43504483904077
2012-09-10,120.46265695870538
2012-09-11,125.12909766650948
2012-09-12,126.18898251905804
2012-09-13,123.6866130783777
2012-09-14,117.06274362572147
2012-09-17,114.70969141354742
2012-09-18,117.28030116514203
2012-09-19,129.76828373988363
2012-09-20,121.40847956913677
2012-09-21,130.63220913763192
2012-09-24,119.39900828206282
2012-09-25,118.7059316475354
2012-09-26,119.62971731677963
2012-09-27,119.53912959973349
2012-09-28,116.13174544066138
2012-10-01,114.25575865916662
2012-10-02,122.50668313590431
2012-10-03,125.27450358798681
2012-10-04,132.22490650333202
2012-10-05,117.83143546654489
2012-10-08,118.23672256567963
2012-10-09,116.14385352774491
2012-10-10,125.62863714686783
2012-10-11,124.07493727398132
2012-10-12,115.61532709062737
2012-10-15,115.48900956513529
2012-10-16,124.76257379297948
2012-10-17,121.91598075604203
2012-10-18,123.79194356505572
2012-10-19,115.58615760830544
2012-10-22,110.61137568044897
2012-10-23,115.62517491659915
2012-10-24,123.43883365005614
2012-10-25,130.55528989317446
2012-10-26,117.85268005236196
2012-10-29,131.37927940938434
2012-10-30,124.14909883745844
2012-10-31,113.03483849145587
2012-11-01,121.07016918905516
2012-11-02,124.3198713920593
2012-11-05,107.87258550723656
2012-11-06,123.22225578956692
2012-11-07,125.86360589911556
2012-11-08,121.99434062065572
2012-11-09,119.69139394659288
2012-11-12,119.13536708499296
2012-11-13,118.84338836154089
2012-11-14,114.12010098116446
2012-11-15,116.56238084047516
2012-11-16,117.91702977173921
2012-11-19,120.5674717311287
2012-11-20,117.21592621171467
2012-11-21,115.65435378751035
2012-11-22,123.79885429562923
2012-11-23,121.85306985973928
2012-11-26,117.30385231605217
2012-11-27,122.53139235743794
2012-11-28,117.73421053157033
2012-11-29,120.3153251474406
2012-11-30,124.87522027361433
2012-12-03,116.98129453416868
2012-12-04,114.13794196083128
2012-12-05,119.27432708489329
2012-12-06,113.1826749190727
2012-12-07,118.61275745324512
2012-12-10,118.59681260343271
2012-12-11,107.68157938047219
2012-12-12,122.65317581872254
2012-12-13,119.0865511665934
2012-12-14,125.90948226385967
2012-12-17,121.07765989897041
2012-12-18,123.67804285157774
2012-12-19,125.95019376603521
2012-12-20,119.34141458614627
2012-12-21,119.99588405568049
2012-12-24,112.13228388304884
2012-12-25,126.19768872617121
2012-12-26,119.27151300139222
2012-12-27,114.97134724826009
2012-12-28,123.69861243243713
2012-12-31,109.10109404017874
2013-01-01,117.85362888563411
2013-01-02,124.5415552060592
2013-01-03,117.81139074017048
2013-01-04,116.41039024525709
2013-01-07,117.91922601443525
2013-01-08,109.95035367765713
2013-01-09,123.57739215891516
2013-01-10,119.38556979011544
2013-01-11,118.63837695002618
2013-01-14,118.65665691795479
2013-01-15,120.07039899232292
2013-01-16,123.26718685336033
2013-01-17,119.73968229400376
2013-01-18,113.19181725910094
2013-01-21,122.87758060772033
2013-01-22,122.49284845502113
2013-01-23,121.0276349910823
2013-01-24,125.3762065348066
2013-01-25,120.1518933820648
2013-01-28,125.55688044494627
2013-01-29,127.03605510739199
2013-01-30,122.91156442762241
2013-01-31,116.26033189061032
2013-02-01,119.3460714074878
2013-02-04,126.19428017029188
2013-02-05,112.51186066965246
2013-02-06,118.04023165910695
2013-02-07,118.28517581776627
2013-02-08,115.67394699823133
2013-02-11,124.36439474959393
2013-02-12,121.88407535520389
2013-02-13,116.44470821699754
2013-02-14,123.0275646011792
2013-02-15,119.20791882665891
2013-02-18,115.54902713388829
2013-02-19,116.43540794878567
2013-02-20,122.1802553738797
2013-02-21,124.69504939260919
2013-02-22,117.56615883522606
2013-02-25,122.72220666834505
2013-02-26,127.90877078788742
2013-02-27,113.70564721814874
2013-02-28,121.77834936419312
2013-03-01,124.15327845647704
2013-03-04,119.52425091700584
2013-03-05,126.19141605427824
2013-03-06,130.99418519130643
2013-03-07,121.71677674193151
2013-03-08,118.83205133861
2013-03-11,124.88491403830979
2013-03-12,124.2103443018895
2013-03-13,107.40584522540908
2013-03-14,119.98632221954443
2013-03-15,118.02700266630443
2013-03-18,121.98352845756958
2013-03-19,119.03170859853105
2013-03-20,119.574119538645
2013-03-21,115.6839362026946
2013-03-22,123.67264609212243
2013-03-25,128.27521110734367
2013-03-26,115.76164025392482
2013-03-27,113.01472488426514
2013-03-28,120.10001609913732
2013-03-29,119.85672169482368
2013-04-01,125.8546639306018
2013-04-02,113.85402523810734
2013-04-03,117.31022412487951
2013-04-04,109.26148380366574
2013-04-05,126.87491818105912
2013-04-08,121.25272314161681
2013-04-09,117.68283543009602
2013-04-10,113.38864260704412
2013-04-11,113.84761970911374
2013-04-12,122.07133449895696
2013-04-15,114.46287477199645
2013-04-16,120.52002711574285
2013-04-17,130.21472430567516
2013-04-18,118.2620618852759
2013-04-19,115.19277778012811
2013-04-22,121.91003602726381
2013-04-23,113.87104129609136
2013-04-24,128.599922651647
2013-04-25,127.01809834264168
2013-04-26,119.17914190523177
2013-04-29,115.5135340928789
2013-04-30,117.8711506361232
2013-05-01,118.52167193957285
2013-05-02,121.91783565853532
2013-05-03,125.19816164650558
2013-05-06,114.81743684620704
2013-05-07,125.05454782671373
2013-05-08,123.08842806405649
2013-05-09,117.46105254596696
2013-05-10,114.56644052161495
2013-05-13,120.58116358646284
2013-05-14,114.70205758148958
2013-05-15,125.11840424581302
2013-05-16,114.38058613933897
2013-05-17,122.73853096581573
2013-05-20,119.59691817592459
2013-05-21,117.196875578124
2013-05-22,119.48584246840355
2013-05-23,125.399915848171
2013-05-24,114.03871295503104
2013-05-27,117.93921722404092
2013-05-28,116.24128217656406
2013-05-29,119.80691433225643
2013-05-30,116.57659553743673
2013-05-31,111.15959378806693
2013-06-03,114.72431226533818
2013-06-04,128.18877509269055
2013-06-05,121.23364105643137
2013-06-06,121.0618102690404
2013-06-07,118.58693804995681
2013-06-10,119.74187287945415
2013-06-11,117.8509403858431
2013-06-12,122.63464265520533
2013-06-13,120.50404427129686
2013-06-14,114.14365894920692
2013-06-17,121.26862251552096
2013-06-18,107.70629038364225
2013-06-19,122.06929599838892
2013-06-20,112.9532157158174
2013-06-21,119.51972456914962
2013-06-24,114.02686198401905
2013-06-25,120.01411599766548
2013-06-26,122.89139259638111
2013-06-27,127.5141354262479
2013-06-28,112.29321172494261
2013-07-01,124.87736477835567
2013-07-02,120.65576352688736
2013-07-03,117.74666423587688
2013-07-04,123.7992825252973
2013-07-05,118.82037574457397
2013-07-08,123.5876525820034
2013-07-09,115.03865143436002
2013-07-10,116.83501483851853
2013-07-11,124.718000263973
2013-07-12,127.42700261785211
2013-07-15,119.82484050423575
2013-07-16,106.0635553732211
2013-07-17,119.00475358695772
2013-07-18,120.16213058911215
2013-07-19,118.83613311653414
2013-07-22,121.68169280832765
2013-07-23,117.61545036201339
2013-07-24,124.19435430339014
2013-07-25,114.16643363634479
2013-07-26,126.18424353677071
2013-07-29,127.75039411980546
2013-07-30,115.43470130969847
2013-07-31,115.43200087198468
2013-08-01,122.05347656888765
2013-08-02,114.06389795128555
2013-08-05,117.5369856444884
2013-08-06,125.51263478228007
2013-08-07,123.68803382238481
2013-08-08,129.90098170844794
2013-08-09,120.85392073800104
2013-08-12,116.94580998860907
2013-08-13,120.2562175582651
2013-08-14,119.24705830295683
2013-08-15,119.31721445398432
2013-08-16,119.88098145952134
2013-08-19,115.34116645576881
2013-08-20,121.41108877485321
2013-08-21,112.95668366120705
2013-08-22,116.41586696045943
2013-08-23,119.40560618430091
2013-08-26,108.70223343672204
2013-08-27,123.8449576817246
2013-08-28,109.73422745076248
2013-08-29,123.34793845449089
2013-08-30,113.53595355035918
2013-09-02,117.9754065464825
2013-09-03,122.59565323474715
2013-09-04,130.9906975973974
2013-09-05,120.58225988853675
2013-09-06,110.08686835900247
2013-09-09,124.76847566317888
2013-09-10,118.8404079757049
2013-09-11,120.34953327229412
2013-09-12,122.78931514943807
2013-09-13,108.87311021547143
2013-09-16,120.03268423867598
2013-09-17,117.95153055023653
2013-09-18,126.10917453002759
2013-09-19,123.63556881669372
2013-09-20,111.86499038609226
2013-09-23,126.31312926174525
2013-09-24,122.24762544080106
2013-09-25,112.26379201273392
2013-09-26,120.27876551746387
2013-09-27,125.17413056927927
2013-09-30,113.92978063713304
2013-10-01,126.88788667922708
2013-10-02,112.43685612936237
2013-10-03,116.04386411676508
2013-10-04,115.28564582305154
2013-10-07,126.88466865794331
2013-10-08,117.54491931725401
2013-10-09,114.18591498669501
2013-10-10,122.22605439457031
2013-10-11,123.30590495296359
2013-10-14,123.33768047397066
2013-10-15,118.64330417386995
2013-10-16,121.27267150518475
2013-10-17,116.74883456885357
2013-10-18,128.37400838967866
2013-10-21,125.72102579328966
2013-10-22,125.41478414520337
2013-10-23,123.97057967286773
2013-10-24,122.598666529975
2013-10-25,113.77818757925107
2013-10-28,123.16650618127824
2013-10-29,120.5713261503166
2013-10-30,126.3168204247546
2013-10-31,124.03709591191215
2013-11-01,122.7519023507651
2013-11-04,111.57887601234921
2013-11-05,119.55499731695765
2013-11-06,117.21053870048172
2013-11-07,121.26182962091536
2013-11-08,117.92225864278679
2013-11-11,118.62027111953347
2013-11-12,122.29516952453352
2013-11-13,117.83930943215611
2013-11-14,120.60795769787006
2013-11-15,112.40294054562847
2013-11-18,115.8379926161997
2013-11-19,123.2802178360148
2013-11-20,113.84903941651763
2013-11-21,126.22862538801499
2013-11-22,124.8719967765066
2013-11-25,118.65885032330107
2013-11-26,134.99367052751234
2013-11-27,126.21551788924147
2013-11-28,115.25360246647132
2013-11-29,123.73087026850024
2013-12-02,120.32931533159879
2013-12-03,116.11643954570295
2013-12-04,114.65045428416896
2013-12-05,124.9744666744419
2013-12-06,117.01027267687934
2013-12-09,119.49061822481474
2013-12-10,115.39487035886737
2013-12-11,116.25921031350704
2013-12-12,119.36535399964264
2013-12-13,121.94091146362076
2013-12-16,107.05820418224276
2013-12-17,120.08459899583374
2013-12-18,116.26939493707482
2013-12-19,127.01181326725113
2013-12-20,134.71376323002718
2013-12-23,118.20360482523142
2013-12-24,111.38885719643403
2013-12-25,120.58438484959284
2013-12-26,118.97285335253397
2013-12-27,129.85675324500644
2013-12-30,128.3329467168777
2013-12-31,124.32687485298283
2014-01-01,117.0665295939367
2014-01-02,123.38883283090402
2014-01-03,121.32503179534152
2014-01-06,121.20661601649695
2014-01-07,112.20885075716065
2014-01-08,125.30897669226823
2014-01-09,120.53904164155618
2014-01-10,119.49579326227712
2014-01-13,116.99921752495587
2014-01-14,116.03191750173312
2014-01-15,121.5862929063949
2014-01-16,111.25418599070959
2014-01-17,123.9474937982502
2014-01-20,114.72947281502157
2014-01-21,109.70659656897354
2014-01-22,129.1094765796301
2014-01-23,115.7095647532721
2014-01-24,116.38920419239152
2014-01-27,125.67269165504037
2014-01-28,129.2721545025832
2014-01-29,112.33499210698285
2014-01-30,115.21915969874665
2014-01-31,115.58660588919702
2014-02-03,124.67400831347827
2014-02-04,128.19566063964766
2014-02-05,114.59873719210961
2014-02-06,127.0737266898411
2014-02-07,116.45482944235648
2014-02-10,121.68061451472786
2014-02-11,113.64273150286091
2014-02-12,119.39034793209001
2014-02-13,119.44443642963643
2014-02-14,118.42420846842363
2014-02-17,121.92485490659848
2014-02-18,114.96484567573737
2014-02-19,115.58138350906579
2014-02-20,122.18936072474678
2014-02-21,126.71017665487864
2014-02-24,119.88593152976038
2014-02-25,122.51835386731086
2014-02-26,123.7904000514867
2014-02-27,124.15252594316746
2014-02-28,115.23237637081681
2014-03-03,116.11494884897549
2014-03-04,116.54962703028232
2014-03-05,129.64316900446983
2014-03-06,122.54096469585951
2014-03-07,122.31657860192509
2014-03-10,121.8311787659187
2014-03-11,113.39603298190251
2014-03-12,129.6909523538852
2014-03-13,122.39593765393481
2014-03-14,123.61580056327476
2014-03-17,111.172393555421
2014-03-18,123.89821926180758
2014-03-19,118.21893774936187
2014-03-20,113.38608512636881
2014-03-21,115.231181670641
2014-03-24,113.67552895773316
2014-03-25,113.59107902442695
2014-03-26,120.30273910182105
2014-03-27,118.06618605634175
2014-03-28,121.67034681080693
2014-03-31,128.37987935534002
2014-04-01,119.35248143186331
2014-04-02,108.77555353020787
2014-04-03,118.79020894226092
2014-04-04,125.96697218198936
2014-04-07,119.57030263751585
2014-04-08,127.64665326845851
2014-04-09,122.2647079656891
2014-04-10,110.80865132801306
2014-04-11,120.5479112521918
2014-04-14,121.48500647132364
2014-04-15,125.40177900636822
2014-04-16,129.09818285805784
2014-04-17,124.5386275985435
2014-04-18,122.20239898693609
2014-04-21,123.38094135789173
2014-04-22,119.15996596775216
2014-04-23,112.68561081596286
2014-04-24,120.2074804311143
2014-04-25,121.82645163729453
2014-04-28,113.98171187044039
2014-04-29,126.63310819749971
2014-04-30,125.02705507741216
2014-05-01,113.14119292356065
2014-05-02,126.82916144394937
2014-05-05,118.45842815395076
2014-05-06,116.10754217440825
2014-05-07,125.39638846373263
2014-05-08,119.74472793619971
2014-05-09,129.49592660418435
2014-05-12,115.73555978056625
2014-05-13,111.34171238013673
2014-05-14,118.5978085941693
2014-05-15,123.94611249530236
2014-05-16,115.36428507232229
2014-05-19,113.34949808600061
2014-05-20,121.14463701351377
2014-05-21,112.68156394916242
2014-05-22,121.53346349806706
2014-05-23,118.29688474385911
2014-05-26,122.47233244176186
2014-05-27,113.080855980377
2014-05-28,126.49081575721952
2014-05-29,119.08482757503155
2014-05-30,123.81761333952412
2014-06-02,124.79937730642445
2014-06-03,114.21277523817022
2014-06-04,124.41128754804038
2014-06-05,112.87466612427838
2014-06-06,113.14931128620054
2014-06-09,129.81999617994217
2014-06-10,125.55926684398312
2014-06-11,130.36832087716877
2014-06-12,118.14892984696044
2014-06-13,120.51214332039004
2014-06-16,122.63677373376181
2014-06-17,119.93902216703053
2014-06-18,116.26931989652047
2014-06-19,115.51957651059976
2014-06-20,121.06931116414475
2014-06-23,114.66570079168848
2014-06-24,114.52568253816574
2014-06-25,121.96786005577296
2014-06-26,119.52420324257193
2014-06-27,124.68603135290843
2014-06-30,117.87544294958579
2014-07-01,117.09372025012232
2014-07-02,122.11776698017735
2014-07-03,115.93987562723086
2014-07-04,116.70936137221658
2014-07-07,116.90772804810292
2014-07-08,118.95148946852224
2014-07-09,128.8621827164795
2014-07-10,113.11605587521422
2014-07-11,126.4775379105873
2014-07-14,123.68893378144958
2014-07-15,127.83489423684996
2014-07-16,135.68343024161138
2014-07-17,127.15726510393928
2014-07-18,124.62833473953931
2014-07-21,113.43751824187491
2014-07-22,114.06888869244479
2014-07-23,121.80095092182611
2014-07-24,111.50961926040218
2014-07-25,123.07719625645609
2014-07-28,109.32539054619494
2014-07-29,125.76116692782308
2014-07-30,118.391498440332
2014-07-31,120.63298472735094
2014-08-01,116.25813851789759
2014-08-04,110.50736794888714
2014-08-05,126.1734763959713
2014-08-06,126.67850697477357
2014-08-07,118.24256117398151
2014-08-08,123.30964782367003
2014-08-11,118.04554289894799
2014-08-12,121.44244922133123
2014-08-13,123.79569599460055
2014-08-14,122.77542462286937
2014-08-15,126.70484806704673
2014-08-18,122.59440337852668
2014-08-19,120.14042308519298
2014-08-20,116.1929051606129
2014-08-21,117.6074730983804
2014-08-22,124.05025698362508
2014-08-25,112.49086740542941
2014-08-26,125.52903651706399
2014-08-27,118.59428136992733
2014-08-28,115.90697047796056
2014-08-29,114.50637911609266
2014-09-01,123.37183892824194
2014-09-02,119.9267932309834
2014-09-03,127.9438261161491
2014-09-04,113.6846217473704
2014-09-05,117.10918188469068
2014-09-08,119.53889420936294
2014-09-09,116.24071628015034
2014-09-10,120.03059332070902
2014-09-11,121.59750383207759
2014-09-12,122.4224211956487
2014-09-15,127.5308356544223
2014-09-16,113.4826378560921
2014-09-17,121.68880159967655
2014-09-18,116.76528590205916
2014-09-19,122.15006690011792
2014-09-22,122.15666093176523
2014-09-23,115.06540308383835
2014-09-24,115.49423828682956
2014-09-25,122.55821531734787
2014-09-26,120.11702255372066
2014-09-29,118.90189079634197
2014-09-30,123.28993414887486
2014-10-01,123.65859237931066
2014-10-02,117.35184943649149
2014-10-03,115.7397343117875
2014-10-06,113.69040511581179
2014-10-07,120.16727060100743
2014-10-08,112.88419861425717
2014-10-09,120.49714229114517
2014-10-10,126.08418395712219
2014-10-13,118.23270114856858
2014-10-14,117.31897859729918
2014-10-15,129.98922386813572
2014-10-16,127.54850909593823
2014-10-17,116.17701064722293
2014-10-20,120.69506590529488
2014-10-21,121.64339121174041
2014-10-22,121.0183021136309
2014-10-23,129.07336723856395
2014-10-24,120.4361494620971
2014-10-27,121.18617437815509
2014-10-28,123.44331147573207
2014-10-29,125.94959858023833
2014-10-30,124.68449597152053
2014-10-31,122.6904239315582
2014-11-03,112.20650097303046
2014-11-04,117.55931137970786
2014-11-05,124.09710603602636
2014-11-06,121.25199348639653
2014-11-07,124.13064316911476
2014-11-10,129.43583030835623
2014-11-11,114.11518397470337
2014-11-12,125.68955087402291
2014-11-13,118.34818268753185
2014-11-14,124.67674909637365
2014-11-17,119.79389628315941
2014-11-18,130.63502269446496
2014-11-19,120.6504346813087
2014-11-20,116.7974288782201
2014-11-21,122.09937311395883
2014-11-24,121.61971390359135
2014-11-25,125.69048547055223
2014-11-26,122.24026399302463
2014-11-27,132.3753231958465
2014-11-28,119.44297932298863
2014-12-01,119.50190025109764
2014-12-02,116.98056974973473
2014-12-03,120.42834169177088
2014-12-04,121.15529560541476
2014-12-05,121.40605264977938
2014-12-08,120.33593837747
2014-12-09,116.95089391636351
2014-12-10,115.59167435958823
2014-12-11,118.12413137582222
2014-12-12,125.70768830117557
2014-12-15,126.78399842745739
2014-12-16,119.61517731779783
2014-12-17,115.29208516766288
2014-12-18,119.59413194841605
2014-12-19,130.4583271763504
2014-12-22,124.9948391765831
2014-12-23,122.75371345766274
2014-12-24,124.81342458526285
2014-12-25,127.70283305670657
2014-12-26,114.23566899226441
2014-12-29,118.03980065651439
2014-12-30,117.35639183581593
2014-12-31,122.93557198535491
2015-01-01,120.80055445319799
2015-01-02,123.78155645344704
2015-01-05,117.46556325066389
2015-01-06,126.85976025339578
2015-01-07,119.6533314592535
2015-01-08,123.47272775979091
2015-01-09,125.9770324946147
2015-01-12,125.57562157747485
2015-01-13,121.80414204200898
2015-01-14,124.09673453191273
2015-01-15,128.70830331986144
2015-01-16,122.56800616987348
2015-01-19,116.3517679896921
2015-01-20,122.91525365481942
2015-01-21,119.81359390990205
2015-01-22,108.25999432797828
2015-01-23,122.30999011851546
2015-01-26,120.58325325007803
2015-01-27,125.7820888574872
2015-01-28,116.24953171255846
2015-01-29,112.47145168810346
2015-01-30,120.84340429705254
2015-02-02,121.90088693802723
2015-02-03,120.46916472692784
2015-02-04,120.10354341842702
2015-02-05,114.65636522896837
2015-02-06,119.30541431512539
2015-02-09,118.25797085247792
2015-02-10,125.3635437038372
2015-02-11,121.89662682015307
2015-02-12,118.61001439127402
2015-02-13,128.61942438211383
2015-02-16,118.65546161892496
2015-02-17,122.78893361943082
2015-02-18,119.16539333205358
2015-02-19,128.15576257514002
2015-02-20,120.43429887906805
2015-02-23,120.58207113945336
2015-02-24,119.30064820613643
2015-02-25,120.98255963000608
2015-02-26,125.99768919323955
2015-02-27,124.22921922342344
2015-03-02,120.14038090558086
2015-03-03,128.50662553228327
2015-03-04,124.36492820671285
2015-03-05,117.80909440401325
2015-03-06,113.0982582313303
2015-03-09,117.92493099101715
2015-03-10,122.06674389275126
2015-03-11,122.98600185315713
2015-03-12,126.79568841651009
2015-03-13,114.52727012440499
2015-03-16,117.80422333026594
2015-03-17,114.11178665062744
2015-03-18,113.30600394210278
2015-03-19,116.86090627023341
2015-03-20,121.8330612214701
2015-03-23,123.85697217445158
2015-03-24,115.25822946689162
2015-03-25,115.9536204030638
2015-03-26,111.10088412338283
2015-03-27,121.07176104138497
2015-03-30,116.3393054901463
2015-03-31,128.31515689105925
2015-04-01,122.04904399824797
2015-04-02,119.14277128271613
2015-04-03,116.79443786227773
2015-04-06,112.52664889902886
2015-04-07,113.16064111527285
2015-04-08,116.88929522713933
2015-04-09,116.50548558987848
2015-04-10,115.00414078577003
2015-04-13,121.88547363721172
2015-04-14,122.57132796207429
2015-04-15,117.70683801349136
2015-04-16,129.6757613413266
2015-04-17,111.26635316741954
2015-04-20,120.29081949486131
2015-04-21,118.90709897956037
2015-04-22,117.24649559016372
2015-04-23,116.5116857699347
2015-04-24,119.96520058543821
2015-04-27,118.87236086339135
2015-04-28,118.0406173644372
2015-04-29,113.50640182505313
2015-04-30,111.90944091094751
2015-05-01,118.55741762402218
2015-05-04,117.98951947751735
2015-05-05,119.01481569861586
2015-05-06,119.45689101055245
2015-05-07,117.3874882905859
2015-05-08,118.93796288090897
2015-05-11,115.73235845948253
2015-05-12,127.61972904581641
2015-05-13,116.00129925925016
2015-05-14,118.1450964526733
2015-05-15,116.3810560544306
2015-05-18,116.29709229897549
2015-05-19,120.12320783318974
2015-05-20,119.48882895058495
2015-05-21,117.70269804812395
2015-05-22,118.58262004222844
2015-05-25,116.40093224503364
2015-05-26,122.00862818863081
2015-05-27,130.27596371295357
2015-05-28,115.6257936138339
2015-05-29,121.96981611867302
2015-06-01,120.22474478510355
2015-06-02,123.34314879066295
2015-06-03,123.48396480248036
2015-06-04,121.0270634860933
2015-06-05,119.8008971194245
2015-06-08,117.82774900175777
2015-06-09,116.17519823445683
2015-06-10,119.51577169524107
2015-06-11,113.57705584291159
2015-06-12,117.03072004941265
2015-06-15,125.53426812236285
2015-06-16,120.49256110539845
2015-06-17,124.46332209467775
2015-06-18,127.34821943329212
2015-06-19,119.11485272042592
2015-06-22,121.03662917096821
2015-06-23,118.49077052923622
2015-06-24,115.93697119762197
2015-06-25,115.23515870333797
2015-06-26,124.21575186298246
2015-06-29,121.04313640242825
2015-06-30,129.23301536040526
2015-07-01,124.86026006461945
2015-07-02,116.34393505231816
2015-07-03,124.20171090113385
2015-07-06,118.47462230448872
2015-07-07,126.08429854564501
2015-07-08,117.5683306137849
2015-07-09,114.73787019878664
2015-07-10,116.02122461469295
2015-07-13,116.27667548792543
2015-07-14,115.79874117690667
2015-07-15,117.13695862197447
2015-07-16,124.28345935162619
2015-07-17,128.98022104133094
2015-07-20,113.34905242223248
2015-07-21,126.31756521416574
2015-07-22,117.61148142012786
2015-07-23,121.73941265601117
2015-07-24,111.72926984713351
2015-07-27,122.62017508672427
2015-07-28,109.97343801591968
2015-07-29,121.56967536155082
2015-07-30,121.28628023514668
2015-07-31,120.95503817147734
2015-08-03,116.32544924683535
2015-08-04,122.74763337214821
2015-08-05,121.95540754708358
2015-08-06,118.9502360817944
2015-08-07,123.35925153587597
2015-08-10,119.52197926717247
2015-08-11,122.6438857945438
2015-08-12,119.37060336302955
2015-08-13,121.0835099555477
2015-08-14,122.87361470537631
2015-08-17,118.01043713190982
2015-08-18,113.83081706872902
2015-08-19,121.38039502774078
2015-08-20,125.94695689306465
2015-08-21,121.49575486478723
2015-08-24,121.59071157348187
2015-08-25,119.7891194675168
2015-08-26,123.695593263866
2015-08-27,119.07032291931031
2015-08-28,117.7305060943657
2015-08-31,125.52649126437433
2015-09-01,117.34730840853659
2015-09-02,124.44735473225875
2015-09-03,125.52967730978854
2015-09-04,122.83408466031031
2015-09-07,113.75382240213683
2015-09-08,120.13577454611249
2015-09-09,118.99000001470691
2015-09-10,117.52000372332343
2015-09-11,120.71375793673214
2015-09-14,123.84603173748773
2015-09-15,117.70723669934401
2015-09-16,119.14308662863162
2015-09-17,118.79470533084006
2015-09-18,125.81935522772156
2015-09-21,118.71449691094706
2015-09-22,113.82797171119127
2015-09-23,112.13282580504743
2015-09-24,121.81364783282984
2015-09-25,116.19659130057049
