,VIX
2012-02-27,159.28980946162602
2012-02-28,159.2615024051305
2012-02-29,155.40189730131527
2012-03-01,159.2068105517266
2012-03-02,160.81223545575548
2012-03-05,161.63101266265676
2012-03-06,163.6155017117437
2012-03-07,156.04568829559128
2012-03-08,163.44075426997838
2012-03-09,157.0940862696966
2012-03-12,156.77247015110265
2012-03-13,158.487635104054
2012-03-14,156.52261515953705
2012-03-15,158.50130219313976
2012-03-16,155.06814830655773
2012-03-19,157.24813164434252
2012-03-20,160.3211966369836
2012-03-21,157.61358935993442
2012-03-22,158.1598898601367
2012-03-23,158.6671250982439
2012-03-26,159.97508144496658
2012-03-27,154.3129832859375
2012-03-28,158.62816193287583
2012-03-29,156.9052501102742
2012-03-30,157.9409511959542
2012-04-02,159.72966439368489
2012-04-03,155.24446084190834
2012-04-04,155.48152878532858
2012-04-05,153.5743216079832
2012-04-06,156.30934400585085
2012-04-09,160.03675506846042
2012-04-10,157.26288038225624
2012-04-11,154.87957407396613
2012-04-12,156.47732058043186
2012-04-13,154.49760514044394
2012-04-16,155.27277851881254
2012-04-17,158.4148034466544
2012-04-18,155.44747304217177
2012-04-19,159.9189788860076
2012-04-20,157.47038394281932
2012-04-23,157.65805614647758
2012-04-24,156.90671881746206
2012-04-25,159.05579626720996
2012-04-26,159.17515381733546
2012-04-27,158.2713476432415
2012-04-30,158.69883239890697
2012-05-01,157.16025064647567
2012-05-02,158.58532170997165
2012-05-03,157.0341140173754
2012-05-04,157.553566709936
2012-05-07,157.01829002476822
2012-05-08,156.85550106678534
2012-05-09,156.39239453443616
2012-05-10,158.68699443409736
2012-05-11,160.33708150972546
2012-05-14,160.04003445926145
2012-05-15,155.3219846914991
2012-05-16,160.19233527507075
2012-05-17,157.13095553915076
2012-05-18,158.8263428574328
2012-05-21,155.78578093012374
2012-05-22,157.83924697993632
2012-05-23,158.24158884495918
2012-05-24,154.4851204601377
2012-05-25,158.71708164327356
2012-05-28,160.3948482885905
2012-05-29,157.21736498109132
2012-05-30,160.30596775087164
2012-05-31,157.14004628453114
2012-06-01,159.2611910541485
2012-06-04,153.12679683789463
2012-06-05,162.33734363751935
2012-06-06,160.53949179786545
2012-06-07,157.15975910985082
2012-06-08,153.76574168589784
2012-06-11,158.35795227001128
2012-06-12,154.76471714346565
2012-06-13,158.44663167504638
2012-06-14,158.427296666048
2012-06-15,155.86977049256896
2012-06-18,160.03007221268035
2012-06-19,159.36798176801162
2012-06-20,159.70840817751875
2012-06-21,157.64943613688246
2012-06-22,154.8611241283528
2012-06-25,159.73615011283482
2012-06-26,157.1944537368576
2012-06-27,154.90863203396793
2012-06-28,160.41885887526712
2012-06-29,161.86992321071943
2012-07-02,157.58199865029343
2012-07-03,162.19270939637508
2012-07-04,158.03239397431656
2012-07-05,157.05301869355904
2012-07-06,156.4882594129573
2012-07-09,161.0977603344637
2012-07-10,156.24518533838085
2012-07-11,159.2110744172742
2012-07-12,156.75433853043313
2012-07-13,157.0940129758542
2012-07-16,160.0150835323682
2012-07-17,157.00785645671428
2012-07-18,157.0590907594361
2012-07-19,160.06582793005032
2012-07-20,161.07407568206023
2012-07-23,158.97165032041428
2012-07-24,156.46199089642784
2012-07-25,156.62919625615248
2012-07-26,157.88332019413437
2012-07-27,158.36677709728926
2012-07-30,155.65379121121873
2012-07-31,159.03489527936534
2012-08-01,157.82847790518048
2012-08-02,154.23662405393654
2012-08-03,155.8686290243386
2012-08-06,156.91586870040828
2012-08-07,157.62198650885838
2012-08-08,161.70798073504537
2012-08-09,158.41620135006895
2012-08-10,156.16843655316012
2012-08-13,158.1582105789978
2012-08-14,156.993861436398
2012-08-15,158.43971842156526
2012-08-16,158.93858240453167
2012-08-17,160.34702381793304
2012-08-20,157.73487196313997
2012-08-21,161.06015711489508
2012-08-22,159.4730420403265
2012-08-23,156.27848081389223
2012-08-24,162.20175997402328
2012-08-27,158.39396148969843
2012-08-28,155.80930206955105
2012-08-29,160.80527199463603
2012-08-30,161.69867491774542
2012-08-31,157.51749869540555
2012-09-03,156.6998269212757
2012-09-04,157.25527215915469
2012-09-05,159.09750713964243
2012-09-06,160.34300774591586
2012-09-07,158.7504103391813
2012-09-10,157.84484727698958
2012-09-11,160.58700641755414
2012-09-12,156.9571576635321
2012-09-13,159.6794369347228
2012-09-14,156.99274980487505
2012-09-17,158.36335050968324
2012-09-18,157.27759470582933
2012-09-19,157.28429087621834
2012-09-20,156.53263969371102
2012-09-21,160.04505811929246
2012-09-24,155.77461857719817
2012-09-25,155.82663739840874
2012-09-26,161.59534816448175
2012-09-27,159.13647548922114
2012-09-28,152.34279649729285
2012-10-01,156.10191735656284
2012-10-02,153.5103396067456
2012-10-03,155.18649646880826
2012-10-04,150.85705461249586
2012-10-05,156.93844384050433
2012-10-08,154.90338546896513
2012-10-09,157.2473286014115
2012-10-10,154.0195125562234
2012-10-11,157.60946874671228
2012-10-12,156.71169828920574
2012-10-15,160.5539685900801
2012-10-16,160.2919498110301
2012-10-17,158.95688285290373
2012-10-18,156.78521549608732
2012-10-19,161.4510436700192
2012-10-22,154.51437218311364
2012-10-23,154.87837048891956
2012-10-24,157.3676135180928
2012-10-25,162.14845069748546
2012-10-26,157.13589060317162
2012-10-29,157.13568080329796
2012-10-30,154.64337059811808
2012-10-31,159.61861722986083
2012-11-01,159.94410242357932
2012-11-02,159.67657262363406
2012-11-05,156.82166121326745
2012-11-06,156.7201395870642
2012-11-07,155.63607416558767
2012-11-08,158.35799690736377
2012-11-09,156.20895838087614
2012-11-12,156.0379471048537
2012-11-13,157.59517299044006
2012-11-14,157.5308344990984
2012-11-15,157.4753484528844
2012-11-16,159.56808875425577
2012-11-19,158.73156984622113
2012-11-20,157.9413320055037
2012-11-21,158.77365449985177
2012-11-22,156.46852468408156
2012-11-23,158.7400296644614
2012-11-26,158.8764546889465
2012-11-27,155.736605227877
2012-11-28,160.7335268534498
2012-11-29,157.04614609981434
2012-11-30,158.88046302106727
2012-12-03,160.9899569334775
2012-12-04,160.58204074359128
2012-12-05,158.8842642163755
2012-12-06,158.06120273870727
2012-12-07,160.67406463643673
2012-12-10,159.97664340023474
2012-12-11,157.35482048444862
2012-12-12,157.09080154688547
2012-12-13,154.59339897910752
2012-12-14,159.09623959800481
2012-12-17,158.62775779331895
2012-12-18,161.0662423485036
2012-12-19,159.44593767223193
2012-12-20,161.46616871563685
2012-12-21,157.44507916589805
2012-12-24,161.1653101684649
2012-12-25,157.77857326405362
2012-12-26,160.17626385386032
2012-12-27,155.81327021638975
2012-12-28,159.15317385458272
2012-12-31,154.6272497965542
2013-01-01,158.1316985987539
2013-01-02,159.50748029440135
2013-01-03,157.690828842588
2013-01-04,156.6935912824959
2013-01-07,160.55506041091976
2013-01-08,158.519302321514
2013-01-09,157.86828100568513
2013-01-10,158.95733919517843
2013-01-11,164.10995792283643
2013-01-14,161.15796418524258
2013-01-15,160.99848229876534
2013-01-16,159.58529288152243
2013-01-17,158.9442336378738
2013-01-18,153.6838314874743
2013-01-21,156.96579945258708
2013-01-22,157.47388015660738
2013-01-23,154.622318515548
2013-01-24,156.21064383420384
2013-01-25,154.5102223264842
2013-01-28,158.22451180117542
2013-01-29,159.82703897027292
2013-01-30,160.52663722782466
2013-01-31,159.12706729694082
2013-02-01,156.31587696073612
2013-02-04,154.39454114867863
2013-02-05,154.79511234053228
2013-02-06,155.88262446641656
2013-02-07,156.7877201478435
2013-02-08,158.20996568335278
2013-02-11,156.3685294744738
2013-02-12,159.03346318195193
2013-02-13,157.91699243967474
2013-02-14,158.30625497613468
2013-02-15,160.46994956650553
2013-02-18,155.86336378091735
2013-02-19,159.05637117074582
2013-02-20,158.19429525675008
2013-02-21,157.47941961829284
2013-02-22,159.89386475054357
2013-02-25,159.78895710349886
2013-02-26,156.22696704352046
2013-02-27,157.85915240125382
2013-02-28,158.601278147914
2013-03-01,157.39989020068145
2013-03-04,158.9662934357932
2013-03-05,158.29363241359746
2013-03-06,161.38802706150992
2013-03-07,154.51738178696846
2013-03-08,157.2408820980207
2013-03-11,155.56835331728297
2013-03-12,158.61429998412535
2013-03-13,154.1786757268598
2013-03-14,158.03347117206695
2013-03-15,156.0984309761344
2013-03-18,155.83553609813035
2013-03-19,154.38369791225838
2013-03-20,156.5138876359676
2013-03-21,159.7470866941305
2013-03-22,157.39775014279692
2013-03-25,158.78646158739275
2013-03-26,160.9415240510255
2013-03-27,158.02492524786285
2013-03-28,156.4616926984685
2013-03-29,158.66758946480005
2013-04-01,156.53223826118142
2013-04-02,156.52023490511425
2013-04-03,154.59106081915496
2013-04-04,159.51051093164426
2013-04-05,156.94113842570056
2013-04-08,158.11139899027123
2013-04-09,155.71434823351902
2013-04-10,158.52552013733214
2013-04-11,156.23447417229318
2013-04-12,157.5918982044025
2013-04-15,159.60802863587756
2013-04-16,159.42954750288297
2013-04-17,157.65085798312847
2013-04-18,154.2100815383507
2013-04-19,163.78917048805684
2013-04-22,161.28904818678188
2013-04-23,159.35511523199926
2013-04-24,156.36995029594274
2013-04-25,157.70563412831012
2013-04-26,156.7440111582918
2013-04-29,160.35620868095017
2013-04-30,158.3360671586708
2013-05-01,156.26526445245153
2013-05-02,156.8551292780383
2013-05-03,160.02586850186054
2013-05-06,161.06629262750582
2013-05-07,160.87908363711352
2013-05-08,159.1758269301751
2013-05-09,157.33147145288243
2013-05-10,151.4918389476985
2013-05-13,158.43996037646264
2013-05-14,157.91095359168253
2013-05-15,158.1442778249583
2013-05-16,157.9984570479151
2013-05-17,155.26756044285173
2013-05-20,159.0114611004208
2013-05-21,159.0827000482235
2013-05-22,159.11389087904746
2013-05-23,159.55074813052678
2013-05-24,158.78251519240024
2013-05-27,156.74763525047422
2013-05-28,157.3544443788088
2013-05-29,157.74657301571898
2013-05-30,157.92844679495906
2013-05-31,159.6514778845523
2013-06-03,158.96632052870737
2013-06-04,161.88363841283257
2013-06-05,162.18908972055394
2013-06-06,157.94304645280405
2013-06-07,150.18470443249342
2013-06-10,160.37990535693476
2013-06-11,156.70172150447337
2013-06-12,156.26642194522438
2013-06-13,157.16122832263434
2013-06-14,156.988504168566
2013-06-17,159.11012366595077
2013-06-18,154.83504538676863
2013-06-19,155.77754407147995
2013-06-20,158.72660047623458
2013-06-21,159.5225586781283
2013-06-24,159.4811553039102
2013-06-25,156.48589499585623
2013-06-26,156.13381811475082
2013-06-27,157.1492359962201
2013-06-28,158.6191645309809
2013-07-01,161.25569983128864
2013-07-02,154.05601014122973
2013-07-03,157.77871886115764
2013-07-04,155.49423341094806
2013-07-05,155.02704272891225
2013-07-08,160.46469290962568
2013-07-09,159.54336310915636
2013-07-10,159.29802527846135
2013-07-11,160.32716871472678
2013-07-12,157.48696617675358
2013-07-15,157.57658781582558
2013-07-16,162.815862923992
2013-07-17,157.75929226640793
2013-07-18,159.72131482642584
2013-07-19,158.1948409048379
2013-07-22,154.43624848051445
2013-07-23,154.18787073341562
2013-07-24,156.99350961171038
2013-07-25,160.34500107360498
2013-07-26,159.78148559050382
2013-07-29,160.0050805888303
2013-07-30,156.28187109211478
2013-07-31,161.52171355968892
2013-08-01,156.41724327879348
2013-08-02,158.86949714255948
2013-08-05,158.39001292708573
2013-08-06,158.00174619282126
2013-08-07,160.91816305738587
2013-08-08,156.74821668746483
2013-08-09,155.75413665890378
2013-08-12,158.61780610081416
2013-08-13,157.64305422320746
2013-08-14,165.06522773427145
2013-08-15,159.71166345515798
2013-08-16,157.59469383157855
2013-08-19,156.35604022717337
2013-08-20,154.68219096505462
2013-08-21,156.37978418871703
2013-08-22,158.6928938561261
2013-08-23,161.32625691642667
2013-08-26,160.49304786073822
2013-08-27,158.68487927619762
2013-08-28,157.49521363807386
2013-08-29,158.69669482419397
2013-08-30,157.42032001666087
2013-09-02,161.9310721697052
2013-09-03,158.08461084701003
2013-09-04,158.38249564326446
2013-09-05,154.17179529843753
2013-09-06,158.2545799044785
2013-09-09,160.37910293277548
2013-09-10,156.77634385925145
2013-09-11,157.29725950081036
2013-09-12,160.43148541294445
2013-09-13,155.80011081744289
2013-09-16,160.92457854419703
2013-09-17,157.6528200976184
2013-09-18,157.89823475562167
2013-09-19,156.3981053949291
2013-09-20,159.49953639797053
2013-09-23,163.75503329156777
2013-09-24,160.27371206278565
2013-09-25,156.9876404710833
2013-09-26,160.9164941804724
2013-09-27,157.8860434265534
2013-09-30,161.2466707762346
2013-10-01,160.0802053388626
2013-10-02,152.823241052225
2013-10-03,156.74466089979447
2013-10-04,160.5038288612999
2013-10-07,158.86189555950205
2013-10-08,156.61320744933923
2013-10-09,157.60238459105432
2013-10-10,154.8984920506394
2013-10-11,158.34622627725145
2013-10-14,163.13144882187294
2013-10-15,160.35889756904317
2013-10-16,163.04303551676773
2013-10-17,160.48045860258307
2013-10-18,160.50704833580681
2013-10-21,162.40058457525117
2013-10-22,159.2397358357299
2013-10-23,158.20318168798545
2013-10-24,160.54156176901398
2013-10-25,161.39249592615408
2013-10-28,157.43234370387995
2013-10-29,156.97467320019175
2013-10-30,158.60598879749725
2013-10-31,159.95046438258277
2013-11-01,159.78406720656355
2013-11-04,155.40466353304757
2013-11-05,162.1620559792151
2013-11-06,157.033051929299
2013-11-07,157.78907559381153
2013-11-08,156.36903772614968
2013-11-11,163.54103645319884
2013-11-12,158.62349966019644
2013-11-13,156.69948746736037
2013-11-14,160.01808802607098
2013-11-15,159.97493020864138
2013-11-18,158.16089048020814
2013-11-19,160.24562159338367
2013-11-20,157.08968629457468
2013-11-21,157.79164421359863
2013-11-22,154.79596337393178
2013-11-25,156.16318244932305
2013-11-26,162.5487031173454
2013-11-27,162.32594568482978
2013-11-28,159.11209799793343
2013-11-29,162.1744588755553
2013-12-02,158.5081489442194
2013-12-03,158.26147345586045
2013-12-04,158.85496290046586
2013-12-05,158.61584222635602
2013-12-06,158.38956260437413
2013-12-09,161.1024691276624
2013-12-10,159.12174649475654
2013-12-11,160.33128180393228
2013-12-12,160.74439039222085
2013-12-13,159.39733090349912
2013-12-16,156.70154502960114
2013-12-17,156.0563637991322
2013-12-18,159.0104666019243
2013-12-19,158.18273745205562
2013-12-20,158.76200406414233
2013-12-23,158.49157688892237
2013-12-24,163.57186562184364
2013-12-25,155.6818312512565
2013-12-26,154.34393868713136
2013-12-27,158.92811042735897
2013-12-30,157.2899550454335
2013-12-31,158.7646425137585
2014-01-01,159.42776032299446
2014-01-02,160.89335586791822
2014-01-03,155.19692626975007
2014-01-06,157.07779296140885
2014-01-07,159.04809914336178
2014-01-08,159.79138325593092
2014-01-09,162.70418921400503
2014-01-10,160.15528067577813
2014-01-13,158.1384950974192
2014-01-14,156.51692882376796
2014-01-15,157.31480285642994
2014-01-16,157.32842756993622
2014-01-17,159.90320614161553
2014-01-20,159.11511643855258
2014-01-21,156.09486832021693
2014-01-22,157.91134080331634
2014-01-23,160.4521300573827
2014-01-24,159.5406966574405
2014-01-27,160.04445150677182
2014-01-28,159.62870129274796
2014-01-29,162.06777004511122
2014-01-30,159.3166522580563
2014-01-31,158.11883901419296
2014-02-03,157.07910375423035
2014-02-04,159.44096362026121
2014-02-05,154.23033241174926
2014-02-06,158.85031675285748
2014-02-07,158.8262785958067
2014-02-10,156.6031476664916
2014-02-11,157.37230530606138
2014-02-12,160.88794474866455
2014-02-13,159.91098382149127
2014-02-14,159.63133240121678
2014-02-17,159.95568740880427
2014-02-18,159.46303862797876
2014-02-19,161.6545452740633
2014-02-20,159.3372023209412
2014-02-21,156.13686692003742
2014-02-24,162.17299637550587
2014-02-25,159.65497881380972
2014-02-26,157.82601853494054
2014-02-27,156.40694694192592
2014-02-28,159.85750721279626
2014-03-03,158.88241396978418
2014-03-04,162.36810961036016
2014-03-05,158.4622180215765
2014-03-06,157.56472352625184
2014-03-07,160.9218841520491
2014-03-10,161.06988025109456
2014-03-11,159.57380313486064
2014-03-12,160.64453961698857
2014-03-13,159.09889181959178
2014-03-14,159.55248927886709
2014-03-17,161.4744636638018
2014-03-18,160.3002837662945
2014-03-19,158.75741885079617
2014-03-20,161.66397903866772
2014-03-21,154.31436062249907
2014-03-24,163.0249656594491
2014-03-25,155.5641308405917
2014-03-26,157.7844264741932
2014-03-27,158.8870998715047
2014-03-28,158.73417625714697
2014-03-31,161.06600390498977
2014-04-01,156.88362440209693
2014-04-02,159.4199758058759
2014-04-03,157.54575540530303
2014-04-04,159.32742656514733
2014-04-07,158.45111980974056
2014-04-08,158.7760700546464
2014-04-09,157.46400426274354
2014-04-10,157.61164030502388
2014-04-11,159.17610868332193
2014-04-14,160.45604988814446
2014-04-15,157.4452472786655
2014-04-16,156.9377766608238
2014-04-17,159.93384767703157
2014-04-18,158.68884631855335
2014-04-21,160.26129316031992
2014-04-22,156.86438133360446
2014-04-23,155.17834478890123
2014-04-24,157.5695461632378
2014-04-25,157.078441060993
2014-04-28,158.44963875059966
2014-04-29,157.3200754437793
2014-04-30,160.10918577164983
2014-05-01,158.193988022315
2014-05-02,159.17941421747514
2014-05-05,159.06251241746608
2014-05-06,159.19936048443918
2014-05-07,158.8940854106584
2014-05-08,160.0022258644579
2014-05-09,157.49881225850424
2014-05-12,162.0901854240337
2014-05-13,158.9206457585996
2014-05-14,156.79555310910345
2014-05-15,159.89930694629285
2014-05-16,157.835288050724
2014-05-19,160.87070838896523
2014-05-20,163.92410904846085
2014-05-21,158.08809504914362
2014-05-22,160.24414103211308
2014-05-23,156.22162196072367
2014-05-26,160.69043000938964
2014-05-27,157.87126133342738
2014-05-28,158.42978462545693
2014-05-29,157.2668782318811
2014-05-30,160.99630446535332
2014-06-02,161.63513387648928
2014-06-03,159.60805999529455
2014-06-04,157.84479092490167
2014-06-05,162.94810615115586
2014-06-06,158.2176651530126
2014-06-09,155.28853004996142
2014-06-10,160.67753900997667
2014-06-11,157.7474703618326
2014-06-12,161.93460686329874
2014-06-13,159.2962601864944
2014-06-16,161.4001096524827
2014-06-17,162.9214354412448
2014-06-18,157.65218643536227
2014-06-19,159.06111735413438
2014-06-20,160.21015089847594
2014-06-23,163.49288376787618
2014-06-24,159.0130342585764
2014-06-25,159.33949841372922
2014-06-26,161.43168986695764
2014-06-27,159.28743748630774
2014-06-30,160.78118048697306
2014-07-01,157.52846992131305
2014-07-02,165.14560224601772
2014-07-03,158.0630104503219
2014-07-04,160.1612523559721
2014-07-07,160.7441471591327
2014-07-08,164.69029945098234
2014-07-09,157.96227561263385
2014-07-10,164.5497146995498
2014-07-11,162.12079226428804
2014-07-14,161.32552786256855
2014-07-15,158.5607021714673
2014-07-16,161.65180490748074
2014-07-17,159.23809674839657
2014-07-18,163.37569447215446
2014-07-21,158.8536673506304
2014-07-22,160.554390648777
2014-07-23,159.662766705102
2014-07-24,158.75310100865838
2014-07-25,162.230289065731
2014-07-28,161.74273871984568
2014-07-29,162.97678008933465
2014-07-30,157.06128059750634
2014-07-31,162.81232517702696
2014-08-01,165.61445000709267
2014-08-04,159.78980556110125
2014-08-05,164.42022719075655
2014-08-06,160.12892394622276
2014-08-07,157.99246141648104
2014-08-08,160.1226547503197
2014-08-11,162.87580166169795
2014-08-12,159.05139779729558
2014-08-13,159.50742678560286
2014-08-14,161.87459702511416
2014-08-15,160.6189805593509
2014-08-18,161.76442881453568
2014-08-19,160.9159801611925
2014-08-20,161.35045634406472
2014-08-21,159.49811578400553
2014-08-22,160.80056206443587
2014-08-25,158.45820442439614
2014-08-26,162.88364126080876
2014-08-27,159.08616873397594
2014-08-28,162.6998648501226
2014-08-29,159.90997943037326
2014-09-01,160.66087128831472
2014-09-02,159.16273972379437
2014-09-03,158.07195767112023
2014-09-04,156.57923562646405
2014-09-05,157.88110847787
2014-09-08,159.21432742219804
2014-09-09,160.24029140354023
2014-09-10,161.85543433446037
2014-09-11,159.0026637348837
2014-09-12,158.07451482063223
2014-09-15,156.91170699494683
2014-09-16,160.66459397187572
2014-09-17,162.46771184968873
2014-09-18,162.14914049152353
2014-09-19,161.09365823322955
2014-09-22,160.77229272227686
2014-09-23,162.8544906799151
2014-09-24,160.1535167772492
2014-09-25,160.79999665809618
2014-09-26,159.1354729487419
2014-09-29,157.08793393319314
2014-09-30,158.34391741421933
2014-10-01,159.68375071344025
2014-10-02,159.64601490216552
2014-10-03,163.36895589194404
2014-10-06,159.5956329117153
2014-10-07,161.88230449214046
2014-10-08,158.59950909347697
2014-10-09,158.83463521351962
2014-10-10,156.73641592646274
2014-10-13,158.08366031034186
2014-10-14,160.5901548422107
2014-10-15,159.7345681246194
2014-10-16,161.68674017983741
2014-10-17,160.21157750946657
2014-10-20,159.18103546423274
2014-10-21,164.22191638490375
2014-10-22,159.5447482619692
2014-10-23,162.03066899939083
2014-10-24,158.98676444400928
2014-10-27,161.2034920975184
2014-10-28,161.49980547237425
2014-10-29,160.05551765016432
2014-10-30,155.0999784152455
2014-10-31,159.97013835390442
2014-11-03,162.38835312677554
2014-11-04,161.07753962501684
2014-11-05,160.8776050073831
2014-11-06,156.3710262303269
2014-11-07,158.28218335807884
2014-11-10,160.70209763858264
2014-11-11,160.67274962167062
2014-11-12,162.25697823042515
2014-11-13,159.50792734023966
2014-11-14,160.7997226828368
2014-11-17,160.18341888488794
2014-11-18,158.39866295136707
2014-11-19,155.84506124114068
2014-11-20,161.24822573646503
2014-11-21,160.5824365140884
2014-11-24,159.14588545567432
2014-11-25,157.02711147171613
2014-11-26,161.54661416994156
2014-11-27,159.6455647399697
2014-11-28,161.23226765042324
2014-12-01,163.7628890234055
2014-12-02,155.691142675875
2014-12-03,158.52089054879477
2014-12-04,159.44651406008316
2014-12-05,162.85825102617832
2014-12-08,156.5653063601658
2014-12-09,163.73188859264135
2014-12-10,160.25367425964328
2014-12-11,159.73864149659167
2014-12-12,159.46273140454682
2014-12-15,158.96327240410653
2014-12-16,162.05000450784095
2014-12-17,157.8361402442331
2014-12-18,160.61088868622494
2014-12-19,159.20008465664208
2014-12-22,158.3339518760442
2014-12-23,165.09830507548446
2014-12-24,160.80531692439376
2014-12-25,161.16296569709525
2014-12-26,162.12812958926557
2014-12-29,156.9212080450628
2014-12-30,163.32197348757856
2014-12-31,154.92237336259325
2015-01-01,158.33902412480347
2015-01-02,159.00433226887787
2015-01-05,160.87713964331647
2015-01-06,160.09266767259274
2015-01-07,159.31849576562587
2015-01-08,159.537162216069
2015-01-09,157.51146022080036
2015-01-12,156.40626352323025
2015-01-13,160.88297082970337
2015-01-14,160.79862690826297
2015-01-15,162.35638031017223
2015-01-16,157.3952873509642
2015-01-19,160.3002654474107
2015-01-20,158.39299022868474
2015-01-21,161.06660317152864
2015-01-22,160.67960573688282
2015-01-23,159.00547419632372
2015-01-26,158.04282886236368
2015-01-27,160.6052513517409
2015-01-28,160.01549493951157
2015-01-29,157.36693080283482
2015-01-30,155.8671576120676
2015-02-02,158.02250987932604
2015-02-03,161.6519429619317
2015-02-04,160.9649165126688
2015-02-05,156.83991102650523
2015-02-06,156.52063984009666
2015-02-09,161.5779920362316
2015-02-10,156.72860777541692
2015-02-11,160.0472031226569
2015-02-12,157.7919188201701
2015-02-13,162.21572746654633
2015-02-16,157.3838047264033
2015-02-17,161.24432825864804
2015-02-18,159.17560513668994
2015-02-19,159.38533545378996
2015-02-20,154.89870914213006
2015-02-23,154.3204926645174
2015-02-24,158.2401862045946
2015-02-25,159.30084513364872
2015-02-26,156.5031038426384
2015-02-27,156.61195803898212
2015-03-02,159.83919449201554
2015-03-03,159.9177503782699
2015-03-04,158.5851100704588
2015-03-05,160.60585651693646
2015-03-06,156.67949208857408
2015-03-09,158.38289232631624
2015-03-10,162.4003241260114
2015-03-11,159.37080035251
2015-03-12,159.41489788304347
2015-03-13,163.84866655709268
2015-03-16,156.41861932384802
2015-03-17,160.80374557111892
2015-03-18,162.54803264589574
2015-03-19,158.5955682729251
2015-03-20,160.9529227953197
2015-03-23,157.29109354550525
2015-03-24,158.0394795545486
2015-03-25,160.28142214634005
2015-03-26,161.19553811971565
2015-03-27,161.79472384570457
2015-03-30,162.6031839119482
2015-03-31,159.42456367678267
2015-04-01,162.03428498349115
2015-04-02,159.1097188538228
2015-04-03,161.5381131013007
2015-04-06,160.1259532082925
2015-04-07,160.43838301049945
2015-04-08,160.3547958337736
2015-04-09,156.39802711719184
2015-04-10,157.3125438811431
2015-04-13,159.8299184580198
2015-04-14,156.2312271085026
2015-04-15,161.3006131770066
2015-04-16,161.26653376420182
2015-04-17,160.1862838823445
2015-04-20,156.990561153983
2015-04-21,161.9744174414197
2015-04-22,163.12551351874785
2015-04-23,159.4658453458578
2015-04-24,160.27050318314474
2015-04-27,159.69957683403098
2015-04-28,160.50893852515242
2015-04-29,159.11419098181958
2015-04-30,159.4589163351763
2015-05-01,161.43269917228466
2015-05-04,164.2888567663609
2015-05-05,156.91102798848286
2015-05-06,159.39291613723924
2015-05-07,157.15716871942823
2015-05-08,162.6412805147206
2015-05-11,158.22885700812225
2015-05-12,156.41227559491443
2015-05-13,160.69735948689268
2015-05-14,162.88372227864477
2015-05-15,160.75754628311574
2015-05-18,159.7829111639167
2015-05-19,160.00953692484998
2015-05-20,162.04794214078825
2015-05-21,157.27863677756687
2015-05-22,158.796477704814
2015-05-25,157.97796011208428
2015-05-26,156.746337394443
2015-05-27,158.5164537624103
2015-05-28,161.39922185233593
2015-05-29,160.44335462492197
2015-06-01,160.51413973060633
2015-06-02,159.57281789156357
2015-06-03,160.34649527708595
2015-06-04,157.72506903506596
2015-06-05,158.83446529791837
2015-06-08,159.91074275398816
2015-06-09,160.1106383640971
2015-06-10,160.03049361255424
2015-06-11,159.0174427091498
2015-06-12,158.5269955775623
2015-06-15,165.60672218333923
2015-06-16,160.99173379064806
2015-06-17,160.24562186424635
2015-06-18,159.10454932145365
2015-06-19,158.72874049601796
2015-06-22,159.37678064858014
2015-06-23,160.20281862621732
2015-06-24,155.76109800491557
2015-06-25,156.39093795414425
2015-06-26,158.28172762102997
2015-06-29,159.84559521491687
2015-06-30,158.98618768878052
2015-07-01,162.40545053040074
2015-07-02,156.29363374842248
2015-07-03,157.66969788212933
2015-07-06,162.17121174997612
2015-07-07,159.5820356830782
2015-07-08,161.1451375117836
2015-07-09,163.34439807581023
2015-07-10,157.90289898240945
2015-07-13,158.93714874373515
2015-07-14,158.6991927228462
2015-07-15,155.2877480505596
2015-07-16,158.5667768331403
2015-07-17,161.0822744801678
2015-07-20,160.2726128321725
2015-07-21,160.28988826881275
2015-07-22,158.24234403612314
2015-07-23,157.7850054104928
2015-07-24,161.4837766187536
2015-07-27,157.66741542242997
2015-07-28,159.20509790689087
2015-07-29,158.99877727065058
2015-07-30,161.71556811678363
2015-07-31,160.6886426634056
2015-08-03,156.114158046015
2015-08-04,156.44495902722474
2015-08-05,159.7909108269436
2015-08-06,158.4655638185287
2015-08-07,157.702937934372
2015-08-10,160.68945914239694
2015-08-11,158.98214146926676
2015-08-12,158.71558158003842
2015-08-13,159.92149135242832
2015-08-14,157.54579123979772
2015-08-17,161.47839807188538
2015-08-18,156.66703545104878
2015-08-19,159.56288725235794
2015-08-20,161.16138204707372
2015-08-21,155.50487047112406
2015-08-24,157.58983747506304
2015-08-25,160.46464935601057
2015-08-26,160.4740625377319
2015-08-27,157.8776038584523
2015-08-28,156.76695016797188
2015-08-31,160.08951087303075
2015-09-01,160.5671590739615
2015-09-02,155.94219515083716
2015-09-03,155.65870042207143
2015-09-04,158.632948490467
2015-09-07,159.40753091948946
2015-09-08,157.5932204754956
2015-09-09,159.66967097828493
2015-09-10,156.75364275492242
2015-09-11,153.87358467020695
2015-09-14,157.22631485410167
2015-09-15,158.1222059396806
2015-09-16,157.61755538444518
2015-09-17,155.76635156753645
2015-09-18,154.3967054651491
2015-09-21,157.02026471133124
2015-09-22,159.7235389107589
2015-09-23,160.40105417511117
2015-09-24,160.29583139068575
